"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"J.J. McCarthy","MIN","QB","16584","weighted",3977.81136026936,172.931281405497,28.2969090909091,1.83396717463002,13.8796296296296,1.73001201896326,264.636848484848,52.8004299380361,2.0729494949495,0.876737618776469,3.74542087542088,0.32151059258412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2003-01-20,NA,NA,NA,NA
"Jayden Daniels","WAS","QB","16581","weighted",3827.79971043771,181.74599223526,27.6787811447811,2.64902701844434,10.4853333333333,1.35705286302322,798.243939393939,104.856104691302,6.16841077441077,1.21936282604768,1.58119528619529,0.733544292412305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-12-18,NA,NA,NA,NA
"Kyler Murray","ARI","QB","14056","weighted",3816.45772390572,165.502307349173,24.9130437710438,3.94449663820762,11.1997104377104,0.854320672685018,552.886336700337,32.4469412722775,4.89846464646465,0.754401502733072,3.10506734006734,0.108073594244764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-08-07,NA,NA,NA,NA
"Jordan Love","GB","QB","14782","weighted",3853.11617508417,200.819630839413,27.994936026936,2.06061937572203,12.084303030303,1.27324775987018,165.917084175084,32.4951757915312,2.02117845117845,0.20288468664428,1.9123063973064,0.539924758684342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-11-02,NA,NA,NA,NA
"Sam Darnold","SEA","QB","13592","weighted",3765.03063973064,231.253862833967,23.531595959596,2.63735339677633,13.3846599326599,2.65646937009502,206.650336700337,34.6609030859627,1.71853198653199,0.849649239705482,2.58080808080808,0.604287055258579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-06-05,NA,NA,NA,NA
"Bo Nix","DEN","QB","16582","weighted",3804.9530976431,154.022179154151,28.3732592592593,3.12997854434011,12.1274343434343,0.909474739663005,438.798127946128,32.4562622751388,3.32478787878788,0.751793033853137,1.40978114478114,0.780944704771282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-02-25,NA,NA,NA,NA
"Aaron Rodgers","PIT","QB","7836","weighted",3763.62771043771,155.222185439512,24.8706801346801,4.38419919716797,10.3848754208754,1.66478291499431,99.1286195286195,58.3862296326733,0.952962962962963,0.851811466425444,2.82819865319865,0.38122007829544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-12-02,NA,NA,NA,NA
"Bryce Young","CAR","QB","16148","weighted",3596.6732996633,299.715187666215,22.9905791245791,4.32836838607524,11.6597441077441,1.14385232541384,300.276531986532,16.7156441301264,3.97309090909091,0.70200836363447,3.38138047138047,0.60066148108266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-07-25,NA,NA,NA,NA
"Cam Ward","TEN","QB","17030","weighted",3562.12927946128,329.316852714615,22.0856094276094,1.62092512867896,13.0665454545455,1.79450194259448,316.44228956229,111.533501603883,2.51891582491582,1.25468258516138,3.9889898989899,0.0332110676536529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-05-25,NA,NA,NA,NA
"Kirk Cousins","ATL","QB","10700","weighted",1172.91091954023,1681.10700892599,7.170433244916,9.90197115889029,4.11155614500442,5.45352006322982,16.0610079575597,18.9608497732469,0,0,0.707721780135573,0.136039758862079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-08-19,NA,NA,NA,NA
"Russell Wilson","NYG","QB","10703","weighted",2782.72572390572,652.026235767173,17.0135420875421,6.76642657883878,7.75045117845118,2.39653769422989,201.497333333333,90.0443502544166,1.77984511784512,0.685690201165218,3.49057239057239,0.77422005742352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-11-29,NA,NA,NA,NA
"Drake Maye","NE","QB","16580","weighted",3554.21004713805,167.072740010524,23.9477306397306,3.34664756872004,12.6734545454545,0.996655955449717,527.291393939394,100.736306780577,3.19832996632997,0.748336600739779,5.10412457912458,0.628944077744537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-30,NA,NA,NA,NA
"Jalen Hurts","PHI","QB","14783","weighted",3427.49659259259,237.99535517566,22.9826531986532,1.64098651295184,8.2110101010101,1.52792917714864,647.628936026936,65.3119172273774,13.0818249158249,1.14301752713195,3.76200336700337,0.322020425665408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-08-07,NA,NA,NA,NA
"Daniel Jones","IND","QB","14059","weighted",2565.28218855219,819.303857406099,15.7802693602694,7.05524259026562,9.10248484848485,3.46767437906235,353.203144781145,134.239223224047,3.20286868686869,1.19168074068758,3.45329966329966,0.25381761327249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-27,NA,NA,NA,NA
"Spencer Rattler","NO","QB","16586","weighted",2512.12928969877,947.229825880274,14.7083153588695,8.78771009650783,8.56379323168464,3.16830192090049,203.997515805132,93.950043155925,1.05404983265154,0.562098135851465,4.01190033469691,0.92940109772903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-09-28,NA,NA,NA,NA
"Justin Fields","NYJ","QB","15238","weighted",3260.79069360269,248.187483311009,20.5737912457912,5.72614212194501,10.918303030303,1.39839920553883,698.685333333333,191.86921839005,6.06294949494949,1.97924259688349,2.40447811447811,0.845883043344394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-05,NA,NA,NA,NA
"Anthony Richardson","IND","QB","16152","weighted",1218.76041750842,977.40058620983,7.91636363636364,7.171113002171,5.0286936026936,3.50999221446254,274.235589225589,226.854121744944,2.69156228956229,2.27531715611992,0.890151515151515,0.526014851239453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-22,NA,NA,NA,NA
"Tyler Shough","NO","QB","17039","weighted",1277.44326599327,831.522652379383,6.73102356902357,4.83975268212131,5.02946127946128,4.61716032827469,90.9212121212121,56.72755622768,0.597575757575758,0.583200293323098,0.768771043771044,0.58456100802173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,1999-09-28,NA,NA,NA,NA
"Jaxson Dart","NYG","QB","17032","weighted",927.730330978059,731.732328272689,5.19333581256973,3.90537008277698,3.58435105987356,2.91450125186724,78.2253625883228,70.965495614013,0.734473782075121,0.884585518343375,0.452110449981406,0.322675769882725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2003-05-13,NA,NA,NA,NA
"Shedeur Sanders","CLE","QB","17031","weighted",835.243884234577,446.528498655186,4.39683929931455,2.57121802891883,3.16450114242193,1.8400031987374,40.7559025133283,24.519845502004,0.547453351104341,0.497560446010925,0.625412541254125,0.277986855365471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2002-02-07,NA,NA,NA,NA
"Dillon Gabriel","CLE","QB","17037","weighted",779.668779045205,446.53966310972,4.31250528094635,2.23211210833697,2.77925644275454,1.7126624427808,46.2581326573722,29.860251242466,0.46757884499628,0.513288433150641,0.62490494296578,0.307302623109416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,2000-12-28,NA,NA,NA,NA
"Deshaun Watson","CLE","QB","13113","weighted",963.65296803653,262.336615820209,7.82785388127854,6.85893577750951,6.57899543378995,6.50538238691624,72.310502283105,58.6898628384834,0.248858447488584,0.353553390593274,2.32146118721461,1.09601551083915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-14,NA,"Achilles",2025,0
"Aidan O'Connell","LVR","QB","16159","weighted",341.939617083947,414.80919865452,2.28107511045655,2.57167724422947,1.10441826215022,1.30990084848932,5.06553755522828,3.67081037953662,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-09-01,"IR","Wrist",2025,0
"Jameis Winston","NYG","QB","12140","weighted",314.282687651332,375.146890466437,1.92324455205811,2.0516324987373,1.2567191283293,1.74338309263998,14.5199757869249,13.8800457856826,0.0237772397094431,0.0432132354505789,0.0395883777239709,0.0366080203554789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-01-06,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",301.152,321.861087275743,2.04518644067797,2.76322159600046,0.815177966101695,1.0018444194601,61.5011949152542,102.577276574212,0.373118644067797,0.890201773329139,0.377118644067797,0.297568475575665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
"Gardner Minshew","KC","QB","14067","weighted",307.447485311398,216.28495004511,2.39977673325499,2.38009501093456,1.51475910693302,1.80452515239659,13.3031727379553,10.2070910430046,0,0,1.56989815902859,0.592734227284754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-05-16,NA,NA,NA,NA
"Jake Browning","CIN","QB","14358","weighted",295.680317460317,212.38978105396,2.75186696900983,2.08259765201051,0.875948601662887,0.970709284018761,17.2955404383976,17.7763932921897,0.222448979591837,0.448331968868381,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-04-11,NA,NA,NA,NA
"Kenny Pickett","LVR","QB","15692","weighted",248.156659108088,213.430693855392,2.07275888133031,2.61753750883786,0.824459561602419,0.947073643747783,13.6054421768707,10.1612526044902,0.123582766439909,0.249073316037989,0.65830183925422,0.672935055648397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-06-06,NA,NA,NA,NA
"Cooper Rush","BAL","QB","13124","weighted",226.286167800454,192.187392438102,1.9686470143613,2.35298151833602,0.76042328042328,0.872243792038793,15.7513227513228,14.6586423984121,0,0,0.613429075333837,0.292637670708116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,NA,NA,NA,NA,NA
"Marcus Mariota","WAS","QB","12141","weighted",268.745593419506,191.655096623201,2.51639247943596,2.53350091153585,0.424441833137485,0.6027732570417,57.6727379553466,54.0463803998875,0.386016451233843,0.544547641110021,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-10-30,NA,NA,NA,NA
"Tyrod Taylor","NYJ","QB","10413","weighted",201.739925622908,164.326030056062,1.67897359613239,2.67443070154231,0.919315730754927,1.12697294636062,30.7999256229081,33.3899136224024,0,0,0.481507995537375,0.267568608537209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
"Andy Dalton","CAR","QB","10313","weighted",209.175287896592,143.080503542252,1.99794359576968,1.34754926112796,1.10745005875441,0.583834794599675,8.18507638072855,6.51558566073695,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1987-10-29,NA,NA,NA,NA
