"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Matthew Stafford","LAR","QB","9431","weighted",4145.86915044248,138.521174146386,27.1072212389381,2.59932458863561,12.2935752212389,1.18904842495184,66.869203539823,13.1087065955829,0.625433628318584,0.513563306150907,2.05480088495575,0.538942615399585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,1988-02-07,NA,NA,NA,NA
"Matthew Stafford","LAR","QB","9431","weighted",4145.86915044248,138.521174146386,27.1072212389381,2.59932458863561,12.2935752212389,1.18904842495184,66.869203539823,13.1087065955829,0.625433628318584,0.513563306150907,2.05480088495575,0.538942615399585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,2003-05-23,NA,NA,NA,NA
"Trevor Lawrence","JAC","QB","15237","weighted",4059.66169911504,178.539966859142,24.5196814159292,3.05700091206991,12.4504778761062,0.515126420917625,315.951168141593,22.8220812019783,3.64311504424779,0.879843709199785,5.42323008849558,0.733947208213488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-10-06,NA,NA,NA,NA
"Aaron Rodgers","NYJ","QB","7836","weighted",3894.91831858407,183.550694709766,28.0598584070796,3.28260243084053,9.74169911504425,2.08924423598301,106.791663716814,44.1234916629898,1.40904424778761,0.739835443031281,3.17564159292035,0.766973476427474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,1983-12-02,NA,NA,NA,NA
"Justin Herbert","LAC","QB","14779","weighted",3919.9965840708,238.981076544749,24.8212212389381,3.56808642540904,10.5114867256637,1.86538109796794,262.167327433628,45.1170300374907,2.57663716814159,0.531113176346815,3.24865044247788,0.608422367858547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-03-10,"Q","Foot",2024,0
"Caleb Williams","CHI","QB","16579","weighted",3733.17007079646,411.68253807662,24.6209380530973,4.12448388196257,12.8696991150442,0.96599688151673,421.359575221239,215.993120392863,3.97669026548673,1.37748774015127,4.36305309734513,0.816441901419379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2001-11-18,NA,NA,NA,NA
"Sam Darnold","MIN","QB","13592","weighted",3471.78467256637,576.51995569834,20.7028318584071,4.05249261076534,13.7293805309735,2.68275083720326,169.422761061947,59.1346515071213,2.1378407079646,0.867573796428986,3.30548672566372,0.869819676872026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-06-05,NA,NA,NA,NA
"Derek Carr","NO","QB","11644","weighted",3862.31789380531,152.200812621265,25.3438761061947,3.24229924412943,10.6715752212389,0.723999524467068,67.5562123893805,15.1868972388274,0.337044247787611,0.485051124204228,2.66555309734513,0.410815752377905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-03-28,NA,NA,NA,NA
"Geno Smith","SEA","QB","11150","weighted",3780.06621238938,184.070143839123,24.0419115044248,2.70782831718288,11.2728849557522,1.95954087862599,213.809044247788,34.3966072224829,1.50171681415929,0.574731308949859,3.21238938053097,0.217469288662664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-10-10,NA,NA,NA,NA
"Jalen Hurts","PHI","QB","14783","weighted",3790.05876106195,174.963415915611,23.9846194690266,3.36537114209985,12.1264424778761,1.83478801144364,651.666159292035,64.2588127700629,11.9864601769911,1.37661237205818,3.91442477876106,0.482097640202726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-08-07,NA,NA,NA,NA
"Deshaun Watson","CLE","QB","13113","weighted",3659.47915044248,231.048024960913,22.4979115044248,2.3725659570251,13.1818230088496,2.69088035231517,382.623008849558,34.3569343834599,3.04332743362832,0.798870454599255,3.63323008849558,0.284177392857183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-09-14,NA,NA,NA,NA
"Baker Mayfield","TB","QB","13590","weighted",3901.27088495575,129.403909402979,26.1174336283186,2.16887604002097,11.3970265486726,0.887985067714032,163.078088495575,27.9135956352557,1.24704424778761,0.458176642921596,3.07477876106195,0.0464437891264907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-04-14,NA,NA,NA,NA
"Kyler Murray","ARI","QB","14056","weighted",3742.98044247788,112.480282691839,22.462,3.57429978363742,11.9011504424779,0.966394004310972,536.162353982301,75.6949965900711,5.21012389380531,0.760853078577265,2.33931415929204,1.10269623278284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-08-07,NA,NA,NA,NA
"Will Levis","TEN","QB","16149","weighted",3701.48617699115,218.34016842609,20.9026548672566,4.33430512862091,11.6912743362832,1.81789459726774,174.520300884956,51.8072170363501,2.20608849557522,0.417294394463084,4.42654867256637,0.935566819972756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1999-06-27,NA,NA,NA,NA
"Jayden Daniels","WAS","QB","16581","weighted",3576.07649557522,208.683157221599,20.525592920354,3.62089781584259,13.6490442477876,2.36478414416231,586.042654867257,163.304740012363,5.01656637168142,0.752350602521162,4.29424778761062,0.836354678303438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-12-18,NA,NA,NA,NA
"Lamar Jackson","BAL","QB","13593","weighted",3570.24630088496,178.60478133997,24.3945840707965,2.81647364301235,9.88628318584071,1.09666064195171,838.636389380531,75.8574975608415,5.17867256637168,0.968040817784234,4.91287610619469,0.929835391536892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1997-01-07,NA,NA,NA,NA
"Anthony Richardson","IND","QB","16152","weighted",3470.93437168142,301.190377419249,19.8869026548673,3.69191978219803,11.074407079646,0.939944201564102,652.405345132743,140.257608956852,8.63610619469027,1.53627803079847,4.6687610619469,0.811076510678317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2002-05-22,NA,NA,NA,NA
"Bryce Young","CAR","QB","16148","weighted",3369.77490265487,252.803352258033,17.9979292035398,2.90848147982131,11.4652920353982,1.36571922612628,254.129079646018,40.9016379947213,1.31385840707965,0.593710321948401,3.94946902654867,0.962527524662378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,2001-07-25,NA,NA,NA,NA
"Daniel Jones","NYG","QB","14059","weighted",3287.8309380531,220.449623832389,16.9904601769912,2.51419668064455,10.1361946902655,2.47554900965711,526.353185840708,100.501398462909,3.61601769911504,0.77004284194116,2.9808407079646,0.156058803204122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-27,NA,NA,NA,NA
"Gardner Minshew","LVR","QB","14067","weighted",2912.85169911504,520.289728298638,16.0738584070796,4.03808833732085,9.86053097345133,2.38802223167147,138.32189380531,85.4245602188399,1.78711504424779,0.69313382872774,2.70767699115044,0.623098854828316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-05-16,NA,NA,NA,NA
"Bo Nix","DEN","QB","16582","weighted",3251.96226548673,179.110984068715,18.8603362831858,2.46903196497513,11.8922300884956,1.77061607131851,257.955203539823,90.1487666027931,2.30224778761062,1.41800462354455,3.54588495575221,0.270040029527994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-02-25,NA,NA,NA,NA
"Russell Wilson","PIT","QB","10703","weighted",2990.83879646018,245.820969098323,18.4802123893805,2.85588607521973,9.37741592920354,1.34865722132032,272.252725663717,54.2650568190578,2.56205309734513,1.24168238094868,3.78340707964602,0.410418726786329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1988-11-29,NA,NA,NA,NA
"Drake Maye","NE","QB","16580","weighted",2364.10424778761,868.325012755195,10.8368318584071,6.78416625377564,9.1753982300885,4.72140698494601,191.941079646018,132.534779793879,1.46118584070796,0.896112563186061,0.858783185840708,0.348364737980026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2002-08-30,NA,NA,NA,NA
"Jacoby Brissett","NE","QB","12616","weighted",1578.16256,1002.74426756791,9.36032,6.59975220332403,5.87906,4.53631128146133,103.49764,88.3969591335538,0.73328,1.07394366240917,1.76655,0.608794716821436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-12-11,NA,NA,NA,NA
"Justin Fields","PIT","QB","15238","weighted",1268.37550607287,832.569836854889,5.52368421052632,3.30875969086919,3.36437246963563,2.03709926399457,274.406882591093,139.857940819591,2.17287449392713,1.5646900359569,1.50946356275304,0.787285525585522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1999-03-05,NA,NA,NA,NA
"Joe Flacco","IND","QB","9064","weighted",856.607311320755,700.432200961636,5.6938679245283,4.89287833559287,3.60731132075472,3.14738941506646,13.2464622641509,4.82004688436345,0,0,1.08372641509434,0.20464807852985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-01-16,NA,NA,NA,NA
"Aidan O'Connell","LVR","QB","16159","weighted",1139.09324009324,642.577179373733,6.27599067599068,3.09255327041017,4.26573426573427,2.32639583316533,27.016317016317,31.5600483471631,0.276146076146076,0.400057809153292,0.559877622377622,0.323854737114607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2023,1998-09-01,NA,NA,NA,NA
"Nick Mullens","MIN","QB","13968","weighted",571.417249417249,347.271594748728,2.78531468531469,1.37105524765346,2.24265734265734,1.65375061280939,20.2097902097902,14.5522733746259,0.00149423226346303,0.00370890441290825,0.58041958041958,0.325542687879985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-03-21,NA,NA,NA,NA
"Sam Howell","SEA","QB","15693","weighted",604.237762237762,292.12257866083,3.28578088578089,1.28615324551708,2.73613053613054,1.46575246101108,42.2972027972028,24.3719953954775,0.627505827505828,0.71930162403333,0.497086247086247,0.315831843848067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-16,NA,NA,NA,NA
"Drew Lock","NYG","QB","14057","weighted",558.674825174825,280.663657842985,2.66596736596737,1.95059076678167,1.46293706293706,0.921771515212965,32.5839160839161,25.4592951147436,0.199554628771496,0.417138576851667,0.364102564102564,0.365121079683165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-10,"Q","Hip",2024,0
"Taylor Heinicke","ATL","QB","12476","weighted",452.892682926829,372.538461981647,2.55853658536585,2.62565792663306,1.62780487804878,2.74235383448342,51.0219512195122,39.2844368039676,0.311707317073171,0.525131585326613,0.630243902439024,0.667304776527249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Jake Browning","CIN","QB","14358","weighted",483.809192200557,232.717126387876,3.73091922005571,1.88589857395763,1.56378830083565,1.11221151111121,43.441504178273,35.8252425758009,0.436211699164345,0.578918257449631,0.0400185701021356,0.0365399842848945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-04-11,"Q","Ribs",2024,0
"Michael Penix Jr.","ATL","QB","16583","weighted",444.882602545969,238.140444073725,2.20933521923621,1.66892469296468,1.61669024045262,1.14555251366229,35.2390381895332,34.093183696868,0.278359264497878,0.437178532752641,1.06619519094767,0.862779223753184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2024,2000-05-08,NA,NA,NA,NA
"Mitchell Trubisky","BUF","QB","13115","weighted",437.382926829268,313.692296398116,2.54682926829268,1.89815939036424,3.82829268292683,4.02206884646807,26.6073170731707,6.81534171165173,0.20780487804878,0.350087723551075,0.823414634146342,0.931884066298581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-08-20,"Q","Knee",2024,0
"Mac Jones","JAC","QB","15241","weighted",458.953658536585,294.856166564636,2.3390243902439,1.56279691136879,1.58146341463415,1.95455526181603,19.2951219512195,9.66983215273054,0,0,0.188536585365854,0.205938375997265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-09-05,NA,NA,NA,NA
"Kenny Pickett","PHI","QB","15692","weighted",362.926829268293,248.984721622653,1,0,1.34634146341463,0.583479539251792,20.9682926829268,5.43467684124067,0.10390243902439,0.175043861775538,0.05,0.0936604663426069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-06-06,NA,NA,NA,NA
"Joshua Dobbs","SF","QB","13119","weighted",379.907317073171,228.314232997601,2.08487804878049,1.02736771656579,1.67365853658537,1.61164843385531,47.4048780487805,28.6574592155176,0.50780487804878,0.500862186265732,0.421707317073171,0.463784068711385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-01-26,NA,NA,NA,NA
"Davis Mills","HOU","QB","15252","weighted",385.585365853659,326.683332908185,2.18745644599303,1.69705627484771,1.33588850174216,1.90918830920368,26.3693379790941,17.6776695296637,0.296864111498258,0.424264068711929,0.346341463414634,0.494974746830583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-10-21,NA,NA,NA,NA
"Jameis Winston","CLE","QB","12140","weighted",342.374100719424,251.85451541489,2.18345323741007,1.68458978462359,1.73597122302158,1.19743722677406,14.0248201438849,12.2236217271667,0.0084515720756728,0.0168373543441781,0.0744604316546763,0.050399155103671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1994-01-06,NA,NA,NA,NA
"Tyrod Taylor","NYJ","QB","10413","weighted",353.242339832869,170.905641457194,2.03649025069638,0.726238164244538,1.29359331476323,0.950796420605029,54.6406685236769,55.2306334546134,0,0,1.23361188486537,1.08549841426677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-08-03,NA,NA,NA,NA
"Jimmy Garoppolo","LAR","QB","11760","weighted",323.791443850267,188.425530133098,1.75828877005348,0.881190849513085,1.36577540106952,1.15109202962744,12.6345811051693,4.64675563439956,0,0,0.0162804515745692,0.0192577475241099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-11-02,"S","Suspension",2024,0
