"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Nick Mullens","FA","QB","13968","weighted",1246,NA,6,NA,4,NA,3,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-03-21,NA,NA,NA,NA
"Jacob Eason","IND","QB","14780","weighted",440.970696313634,402.106127597068,2.33238736102984,2.23901404246509,2.03452896430661,1.51322229070863,14.6760152135752,17.3130131418593,0.274002340550029,0.471107261385974,0.307263019309538,0.247270339880671,0.6,1.24177493524754e-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Brandon Allen","CIN","QB","12621","weighted",328.941304347826,439.816038235368,1.52884057971015,2.53701660037173,1.38666666666667,2.24809151009227,19.3905797101449,30.3267783436607,0,0,0.037536231884058,0.0249907279485877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1992-09-05,NA,NA,NA,NA
"Nick Foles","CHI","QB","10699","weighted",771.269406392694,71.4177848998413,2.90502283105023,1.5556349186104,1.60182648401826,0.565685424949238,6.35506849315068,10.8611601590254,0.0995433789954338,0.14142135623731,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,1989-01-20,NA,NA,NA,NA
"Davis Mills","HOU","QB","15252","weighted",197.890410958904,275.771644662754,1.50684931506849,2.12132034355964,1.00456621004566,1.4142135623731,10.0456621004566,14.1421356237309,0,0,0.351598173515982,0.494974746830583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-10-21,NA,NA,NA,NA
"Taylor Heinicke","WAS","QB","12476","weighted",407.163768115942,244.085850682593,2.04159420289855,2.05628991144106,2.00166666666667,0.838179921372885,34.2412536231884,42.6304813037578,0,0,0.0342512077294686,0.0384984214103759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"David Blough","DET","QB","14070","weighted",238.091908091908,279.487289235027,1.09500499500499,1.14429289584005,3.12037962037962,4.6172294788825,25.7352647352647,32.6747772840495,0,0,0.010989010989011,0.0191938484859146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Joe Flacco","PHI","QB","9064","weighted",282.308695652174,200.206787007384,1.38347826086957,1.06357419359835,1.35760869565217,0.477059691727627,16.8202898550725,17.7511235679707,0,0,1.12246376811594,0.123720684136466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,1985-01-16,NA,NA,NA,NA
"Tyler Huntley","BAL","QB","14789","weighted",192.87122293739,192.165117645679,0.447700409596255,0.629006427546859,0.997870099473376,1.08601317626423,66.1132592159157,80.4983549772158,0.14245757753072,0.326332109907218,0.37812317144529,0.320399928313467,0.54,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-02-03,NA,NA,NA,NA
"Mason Rudolph","PIT","QB","13595","weighted",315.044927536232,137.481295575076,1.6063768115942,0.704105808738302,1.23478260869565,1.22919331686199,4.58528985507246,7.29702185559312,0,0,0.0342512077294686,0.0384984214103759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-17,NA,NA,NA,NA
