season,week,team,full_name,position,status,birth_date,years_exp,gsis_id,espn_id,yahoo_id,pfr_id,pff_id,sleeper_id
2023,22,KC,Blaine Gabbert,QB,ACT,1989-10-15,12,00-0027948,13987,24797,GabbBl00,6162,862
2023,18,NO,Cameron Jordan,DL,ACT,1989-07-10,12,00-0027962,13971,24811,JordCa00,6176,957
2023,19,PIT,Cameron Heyward,DL,ACT,1989-05-06,12,00-0027969,13977,24818,HeywCa01,6183,843
2023,18,CAR,Andy Dalton,QB,ACT,1987-10-29,12,00-0027973,14012,24822,DaltAn00,6187,829
2023,18,NYJ,Randall Cobb,WR,ACT,1990-08-22,12,00-0028002,14053,24851,CobbRa00,6216,928
2023,19,MIA,Justin Houston,LB,ACT,1989-01-21,12,00-0028008,14048,24857,HousJu00,6222,878
2023,5,NYG,Taiwan Jones,RB,CUT,1988-07-26,12,00-0028063,14167,24912,JoneTa00,6277,886
2023,18,NYG,Tyrod Taylor,QB,ACT,1989-08-03,12,00-0028118,14163,24967,TaylTy00,6332,827
2023,19,PHI,Jason Kelce,OL,ACT,1987-11-05,12,00-0028129,,,,,
2023,18,NE,Lawrence Guy,DL,ACT,1990-03-17,12,00-0028171,14185,25020,GuyxLa00,6385,1288
2023,18,CHI,Patrick Scales,LS,ACT,1988-02-11,12,00-0028284,,,,,
2023,18,SEA,Nick Bellore,LB,ACT,1989-05-12,12,00-0028292,14471,25295,,6515,815
2023,21,DET,Jake McQuaide,LS,ACT,1987-12-07,12,00-0028394,,,,,
2023,18,LAC,Josh Harris,LS,ACT,1989-04-27,11,00-0028845,,,,,
2023,18,CAR,Johnny Hekker,P,ACT,1990-02-08,11,00-0028872,15153,26350,,7252,1202
2023,19,CLE,Rodney McLeod Jr.,DB,RES,1990-06-23,11,00-0028899,15222,26356,,7271,1205
2023,18,CIN,Michael Thomas,DB,DEV,1990-03-17,11,00-0028908,15231,26265,,7279,1703
2023,22,SF,Tashaun Gipson,DB,ACT,1990-08-07,11,00-0028924,15235,26372,,7288,1079
2023,18,ARI,Aaron Brewer,LS,ACT,1990-07-05,11,00-0028946,15241,25976,,7301,1122
2023,20,HOU,Case Keenum,QB,INA,1988-02-17,11,00-0028986,15168,26483,,7323,1737
2023,7,NYG,Cole Beasley,WR,CUT,1989-04-26,11,00-0029000,15349,26060,BeasCo00,7330,1144
2023,19,CLE,Charley Hughlett,LS,ACT,1990-05-16,11,00-0029008,,,,,
2023,19,MIA,Bruce Irvin,LB,ACT,1987-11-01,11,00-0029193,14946,25725,IrviBr00,7021,1242
2023,18,LV,Brandon Bolden,RB,ACT,1990-01-26,11,00-0029239,15478,26389,BoldBr00,7469,1034
2023,19,MIA,Melvin Ingram,LB,ACT,1989-04-26,11,00-0029249,14926,25728,IngrMe00,7024,1141
2023,18,SEA,Bobby Wagner,LB,ACT,1990-06-27,11,00-0029255,14979,25757,WagnBo00,7050,1233
2023,18,DEN,Russell Wilson,QB,ACT,1988-11-29,11,00-0029263,14881,25785,WilsRu00,7077,1234
2023,20,BUF,Josh Norman,DB,DEV,1987-12-15,11,00-0029285,15124,25853,NormJo01,7649,1182
2023,8,DET,Marvin Jones,WR,CUT,1990-03-12,11,00-0029293,15072,25876,JoneMa02,7158,1067
2023,18,ARI,Kelvin Beachum,OL,ACT,1989-06-08,11,00-0029316,,,,,
2023,12,NYJ,Dennis Kelly,OL,CUT,1990-01-16,11,00-0029419,,,,,
2023,18,NYG,Randy Bullock,K,RES,1989-12-16,11,00-0029421,15091,25871,BullRa00,,1099
2023,19,MIA,Justin Bethel,DB,ACT,1990-06-17,11,00-0029530,15089,25887,BethJu00,7654,1216
2023,19,DAL,Stephon Gilmore,DB,ACT,1990-09-19,11,00-0029542,14942,25720,GilmSt00,7016,1043
2023,20,TB,Lavonte David,LB,ACT,1990-01-23,11,00-0029562,14985,25768,DaviLa00,7060,1192
2023,4,LV,Chandler Jones,DL,CUT,1990-02-27,11,00-0029585,14927,25731,JoneCh03,7027,1038
2023,21,BAL,Kevin Zeitler,OL,ACT,1990-03-08,11,00-0029592,,,,,
2023,21,BAL,Justin Tucker,K,ACT,1989-11-21,11,00-0029597,15683,26534,,7604,1264
2023,18,MIN,Kirk Cousins,QB,RES,1988-08-19,11,00-0029604,14880,25812,CousKi00,7102,1166
2023,18,MIN,Harrison Smith,DB,ACT,1989-02-02,11,00-0029606,14945,25739,SmitHa00,7641,1213
2023,18,NO,Demario Davis,LB,ACT,1989-01-11,11,00-0029607,14958,25787,DaviDe00,7079,1052
2023,18,NYJ,Greg Zuerlein,K,ACT,1987-12-27,11,00-0029621,14993,25881,ZuerGr00,7163,1266
2023,19,PHI,Fletcher Cox,DL,ACT,1990-12-13,11,00-0029653,14941,25722,CoxxFl00,7018,1027
2023,18,NE,Riley Reiff,OL,RES,1988-12-01,11,00-0029672,,,,,
2023,18,LV,Greg Van Roten,OL,ACT,1990-02-26,11,00-0029685,,,,,
2023,19,DAL,Bryan Anger,P,ACT,1988-10-06,11,00-0029692,14950,25780,AngeBr00,7072,1113
2023,18,TEN,Ryan Tannehill,QB,ACT,1988-07-27,11,00-0029701,14876,25718,TannRy00,7014,1049
2023,19,CLE,Ty Nsekhe,OL,DEV,1985-10-27,11,00-0029709,,,,,
2023,18,MIN,Andrew DePaola,LS,ACT,1987-07-28,11,00-0029714,,,,,
2023,18,NE,Cody Davis,DB,ACT,1989-06-06,10,00-0029764,16286,27105,,8458,1565
2023,18,JAX,Brandon McManus,K,ACT,1991-07-25,10,00-0029822,16339,27120,,8437,1433
2023,18,DEN,Mike Purcell,DL,ACT,1991-04-20,10,00-0029890,16377,27217,,8530,1640
2023,22,SF,Kyle Juszczyk,RB,ACT,1991-04-23,10,00-0029892,16002,26753,JuszKy00,7912,1379
2023,20,TB,Ryan Jensen,OL,RES,1991-05-27,10,00-0029895,,,,,
2023,19,LA,Carson Tinker,LS,ACT,1989-11-15,10,00-0029959,,,,,
2023,18,TEN,Christopher Hubbard,OL,RES,1991-04-23,10,00-0029963,,,,,
2023,18,CAR,Adam Thielen,WR,ACT,1990-08-22,10,00-0030035,16460,27277,ThieAd00,8288,1689
2023,21,DET,Zach Ertz,TE,DEV,1990-11-10,10,00-0030061,15835,26658,ErtzZa00,7816,1339
2023,19,PHI,Darius Slay,DB,ACT,1991-01-01,10,00-0030062,15863,26659,SlayDa00,7817,1518
2023,19,DAL,Johnathan Hankins,DL,ACT,1992-03-30,10,00-0030063,15841,26672,HankJo00,7830,1492
2023,19,MIA,Terron Armstead,OL,ACT,1991-07-23,10,00-0030067,,,,,
2023,19,CLE,Marquise Goodwin,WR,ACT,1990-11-19,10,00-0030068,15839,26701,GoodMa00,7859,1346
2023,18,LV,John Jenkins,DL,ACT,1989-07-11,10,00-0030070,15846,26705,JenkJo00,7863,1553
2023,20,GB,David Bakhtiari,OL,RES,1991-09-30,10,00-0030074,,,,,
2023,20,BUF,Micah Hyde,DB,ACT,1990-12-31,10,00-0030090,15960,26782,HydeMi00,7941,1525
2023,20,BUF,Sam Martin,P,ACT,1990-02-27,10,00-0030092,15928,26788,MartSa01,7947,1516
2023,18,MIN,David Quessenberry,OL,ACT,1990-08-24,10,00-0030097,,,,,
2023,19,CLE,Dustin Hopkins,K,INA,1990-10-01,10,00-0030098,15965,26800,HopkDu00,,1348
2023,20,BUF,Jordan Poyer,DB,ACT,1991-04-25,10,00-0030114,15979,26841,PoyeJo00,8000,1343
2023,18,WAS,Tress Way,P,ACT,1990-04-18,10,00-0030140,16166,26945,,8358,1506
2023,19,PIT,Brad Wing,P,DEV,1991-01-27,10,00-0030142,,,,,
2023,18,LAC,Keenan Allen,WR,INA,1992-04-27,10,00-0030279,15818,26699,AlleKe00,7857,1479
2023,19,LA,Brett Maher,K,ACT,1989-11-21,10,00-0030332,16486,27369,,,4958
2023,19,CLE,Duron Harmon,DB,ACT,1991-01-24,10,00-0030383,15842,26714,HarmDu00,7872,1366
2023,20,TB,William Gholston,DL,ACT,1991-07-31,10,00-0030386,16019,26749,GholWi00,7908,1558
2023,22,SF,Logan Ryan,DB,ACT,1991-02-09,10,00-0030411,15861,26706,RyanLo00,7864,1367
2023,20,HOU,Robert Woods,WR,ACT,1992-04-10,10,00-0030431,15880,26664,WoodRo02,7822,1352
2023,18,NO,Tyrann Mathieu,DB,ACT,1992-05-13,10,00-0030459,15851,26692,MathTy00,7850,1576
2023,20,BUF,A.J. Klein,LB,ACT,1991-07-30,10,00-0030463,15964,26771,KleiAJ00,7930,1547
2023,18,LAC,Nicholas Williams,DL,INA,1990-02-21,10,00-0030500,15882,26846,WillNi01,8006,1414
2023,18,LV,D.J. Fluker,OL,DEV,1991-03-13,10,00-0030505,,,,,
2023,22,KC,Travis Kelce,TE,ACT,1989-10-05,10,00-0030506,15847,26686,KelcTr00,7844,1466
2023,20,BUF,Latavius Murray,RB,ACT,1990-01-18,10,00-0030513,15920,26804,MurrLa00,7962,1476
2023,18,JAX,Matt Barkley,QB,INA,1990-09-08,10,00-0030533,15948,26721,BarkMa00,7880,1338
2023,19,PHI,Lane Johnson,OL,ACT,1990-05-08,10,00-0030561,,,,,
2023,18,TEN,DeAndre Hopkins,WR,ACT,1992-06-06,10,00-0030564,15795,26650,HopkDe00,7808,1426
2023,18,SEA,Geno Smith,QB,ACT,1990-10-10,10,00-0030565,15864,26662,SmitGe00,7820,1373
2023,18,ATL,Cordarrelle Patterson,RB,ACT,1991-03-17,10,00-0030578,15807,26652,PattCo00,7810,1535
2023,18,NYG,Justin Pugh,OL,ACT,1990-08-15,10,00-0030585,,,,,
2023,22,KC,James Winchester,LS,ACT,1989-08-06,10,00-0030615,16665,27494,,8580,1785
2023,19,MIA,Jonotthan Harrison,OL,ACT,1991-08-25,9,00-0030649,,,,,
2023,22,SF,Willie Snead,WR,DEV,1992-10-17,9,00-0030663,17258,28026,SneaWi00,8999,1911
2023,14,NO,Daniel Sorensen,DB,CUT,1990-03-05,9,00-0030665,17259,28036,,9253,2022
2023,18,NO,James Hurst,OL,ACT,1991-12-17,9,00-0030694,,,,,
2023,18,WAS,Cornelius Lucas,OL,ACT,1991-07-18,9,00-0030725,,,,,
2023,22,KC,Mike Pennel,DL,ACT,1991-05-09,9,00-0030757,17230,28085,,9316,2143
2023,18,CAR,Justin McCray,OL,RES,1992-05-31,9,00-0030792,,,,,
2023,18,JAX,Tyler Shatley,OL,ACT,1991-05-05,9,00-0030827,,,,,
2023,21,BAL,Josh Wells,OL,DEV,1991-02-14,9,00-0030829,,,,,
2023,18,WAS,Tyler Larsen,OL,RES,1991-07-08,9,00-0030869,,,,,
2023,10,ARI,Damien Williams,RB,CUT,1992-04-03,9,00-0030874,17359,28115,WillDa05,9205,1833
2023,20,HOU,Kerry Hyder,DL,DEV,1991-05-02,9,00-0030946,17068,27862,,9045,1857
2023,18,NYG,Casey Kreiter,LS,ACT,1990-08-13,9,00-0030957,,,,,
2023,18,ATL,Keith Smith,RB,RES,1992-04-08,9,00-0030968,17315,28141,,9302,2073
2023,18,LAC,Corey Linsley,OL,RES,1991-07-27,9,00-0031019,,,,,
2023,18,NE,James Ferentz,OL,ACT,1989-06-05,9,00-0031039,,,,,
2023,18,LAC,Khalil Mack,DL,ACT,1991-02-22,9,00-0031040,16710,27533,MackKh00,8640,2036
2023,20,BUF,DaQuan Jones,DL,ACT,1991-12-27,9,00-0031054,16910,27640,JoneDa04,8747,1932
2023,18,DEN,Cameron Fleming,OL,ACT,1992-09-03,9,00-0031067,,,,,
2023,17,ATL,Pat O'Donnell,P,CUT,1991-02-22,9,00-0031079,16863,27719,ODonPa00,8826,2113
2023,18,WAS,Charles Leno,OL,RES,1991-10-09,9,00-0031095,,,,,
2023,22,SF,Terrance Mitchell,DB,DEV,1992-05-17,9,00-0031097,16927,27782,MitcTe00,8888,2067
2023,20,TB,Shaquil Barrett,LB,ACT,1992-11-17,9,00-0031101,16967,27820,,9000,1999
2023,19,PIT,Chris Boswell,K,ACT,1991-03-16,9,00-0031136,17372,28188,,8990,1945
2023,20,TB,Matt Feiler,OL,ACT,1992-07-07,9,00-0031142,,,,,
2023,21,BAL,Tyler Ott,LS,ACT,1992-02-28,9,00-0031156,,,,,
2023,21,BAL,Brent Urban,DL,ACT,1991-05-05,9,00-0031177,16831,27662,UrbaBr00,8769,1881
2023,18,CHI,Cairo Santos,K,ACT,1991-11-12,9,00-0031203,17427,28227,,8932,2020
2023,21,BAL,Odell Beckham Jr.,WR,ACT,1992-11-05,9,00-0031235,16733,27540,BeckOd00,8647,2078
2023,19,DAL,Brandin Cooks,WR,ACT,1993-09-25,9,00-0031236,16731,27548,CookBr00,8655,2197
2023,21,DET,Teddy Bridgewater,QB,ACT,1992-11-10,9,00-0031237,16728,27560,BridTe00,8667,2152
2023,18,DEN,K'Waun Williams,DB,RES,1991-07-12,9,00-0031253,17444,28265,,9332,1913
2023,18,TEN,Denico Autry,DL,ACT,1990-07-15,9,00-0031254,17447,28266,,8982,2027
2023,18,MIN,Anthony Barr,LB,ACT,1992-03-18,9,00-0031256,16711,27537,BarrAn00,8644,2151
2023,18,WAS,Logan Thomas,TE,ACT,1991-07-01,9,00-0031260,16813,27648,ThomLo00,8755,2251
2023,19,CLE,Shelby Harris,DL,ACT,1991-08-11,9,00-0031270,16837,27763,HarrSh00,8869,2033
2023,18,ATL,Jake Matthews,OL,ACT,1992-02-11,9,00-0031279,,,,,
2023,18,NO,Derek Carr,QB,ACT,1991-03-28,9,00-0031280,16757,27564,CarrDe02,8671,2028
2023,18,CIN,AJ McCarron,QB,ACT,1990-09-13,9,00-0031288,16810,27692,McCaA.00,8799,1895
2023,18,NYJ,C.J. Mosley,LB,ACT,1992-06-19,9,00-0031296,16720,27545,MoslC.00,8652,1875
2023,20,HOU,Jimmie Ward,DB,RES,1991-07-18,9,00-0031298,16717,27558,WardJi01,8665,2267
2023,18,CAR,Jordan Matthews,TE,DEV,1992-07-16,9,00-0031299,16763,27570,MattJo00,8677,1800
2023,21,BAL,Morgan Moses,OL,ACT,1991-03-03,9,00-0031330,,,,,
2023,22,SF,Jason Verrett,DB,DEV,1991-06-18,9,00-0031334,16726,27553,VerrJa00,8660,2055
2023,18,LV,Jimmy Garoppolo,QB,ACT,1991-11-02,9,00-0031345,16760,27590,GaroJi00,8697,1837
2023,19,MIA,Justin Ellis,DL,DEV,1990-12-27,9,00-0031346,16857,27635,ElliJu01,8742,2031
2023,21,DET,Michael Schofield,OL,ACT,1990-11-15,9,00-0031353,,,,,
2023,19,DAL,C.J. Goodwin,DB,RES,1990-02-04,9,00-0031357,17474,28289,,9243,2869
2023,21,BAL,Kyle Van Noy,LB,ACT,1991-03-26,9,00-0031360,16772,27568,VanNKy00,8675,2130
2023,3,BUF,Christian Kirksey,LB,CUT,1992-08-31,9,00-0031361,16767,27599,KirkCh00,8706,1905
2023,18,NO,Trai Turner,OL,RES,1993-06-14,9,00-0031362,,,,,
2023,21,BAL,Jadeveon Clowney,LB,ACT,1993-02-14,9,00-0031364,16734,27529,ClowJa00,8636,1947
2023,18,CAR,Gabe Jackson,OL,ACT,1991-07-12,9,00-0031367,,,,,
2023,19,PHI,Bradley Roby,DB,ACT,1992-05-01,9,00-0031372,16719,27559,RobyBr00,8666,2008
2023,18,DAL,Martavis Bryant,WR,CUT,1991-12-20,9,00-0031373,16886,27646,BryaMa00,8753,1916
2023,22,KC,Jerick McKinnon,RB,ACT,1992-05-03,9,00-0031376,16782,27624,McKiJe00,8731,2161
2023,18,LV,Davante Adams,WR,ACT,1992-12-24,9,00-0031381,16800,27581,AdamDa01,8688,2133
2023,19,LA,Aaron Donald,DL,ACT,1991-05-23,9,00-0031388,16716,27541,DonaAa00,8648,2227
2023,19,DAL,Zack Martin,OL,ACT,1990-11-20,9,00-0031402,,,,,
2023,18,NE,Adrian Phillips,DB,ACT,1992-03-28,9,00-0031404,17487,28303,,9177,2287
2023,20,TB,Mike Evans,WR,ACT,1993-08-21,9,00-0031408,16737,27535,EvanMi00,8642,2216
2023,19,DAL,Demarcus Lawrence,DL,ACT,1992-04-28,9,00-0031411,16802,27562,LawrDe00,8669,2064
2023,19,CLE,Joel Bitonio,OL,ACT,1991-10-11,9,00-0031426,,,,,
2023,19,PIT,Allen Robinson,WR,ACT,1993-08-24,9,00-0031428,16799,27589,RobiAl02,8696,1992
2023,18,NYJ,Billy Turner,OL,ACT,1991-10-17,9,00-0031433,,,,,
2023,18,DEN,Chris Manhertz,TE,INA,1992-04-10,8,00-0031484,2531358,28365,ManhCh00,10211,3048
2023,18,SEA,Jason Myers,K,ACT,1991-05-12,8,00-0031492,2473037,28378,,,2747
2023,18,WAS,Efe Obada,DL,RES,1992-04-13,8,00-0031500,3734467,28386,,10235,2796
2023,18,NO,Jameis Winston,QB,ACT,1994-01-06,8,00-0031503,2969939,28389,WinsJa00,9434,2306
2023,19,DAL,La'el Collins,OL,DEV,1993-07-26,8,00-0031534,,,,,
2023,19,CLE,Amari Cooper,WR,ACT,1994-06-17,8,00-0031544,2976499,28392,CoopAm00,9437,2309
2023,18,NE,DeVante Parker,WR,ACT,1993-01-20,8,00-0031547,2576623,28402,ParkDe01,9447,2319
2023,21,BAL,Nelson Agholor,WR,ACT,1993-05-24,8,00-0031549,2971618,28408,AghoNe00,9453,2325
2023,18,CAR,Shaq Thompson,LB,RES,1994-04-21,8,00-0031550,2978313,28413,ThomSh01,9458,2330
2023,18,ATL,Eddie Goldman,DL,RES,1994-01-06,8,00-0031551,2969924,28427,GoldEd00,9472,2344
2023,18,LAC,Eric Kendricks,LB,ACT,1992-02-29,8,00-0031554,2510863,28433,KendEr00,9478,2350
2023,19,PIT,Eric Rowe,DB,ACT,1992-10-03,8,00-0031555,2576002,28435,RoweEr00,9480,2352
2023,20,BUF,Jordan Phillips,DL,RES,1992-09-21,8,00-0031557,2577466,28440,PhilJo01,9485,2357
2023,18,LV,Hroniss Grasu,OL,ACT,1991-08-12,8,00-0031561,,,,,
2023,18,MIN,Danielle Hunter,LB,ACT,1994-10-29,8,00-0031565,2976560,28476,HuntDa01,9521,2393
2023,8,NE,Trey Flowers,LB,CUT,1993-08-16,8,00-0031566,2574519,28489,FlowTr00,9534,2406
2023,19,CLE,Za'Darius Smith,DL,ACT,1992-09-08,8,00-0031576,3043168,28510,SmitZa00,9555,2427
2023,20,HOU,Shaq Mason,OL,ACT,1993-08-28,8,00-0031580,,,,,
2023,18,NYG,Mark Glowinski,OL,ACT,1992-05-03,8,00-0031581,,,,,
2023,18,ATL,Grady Jarrett,DL,RES,1993-04-28,8,00-0031583,2576492,28525,JarrGr00,9570,2592
2023,20,HOU,Adrian Amos,DB,ACT,1993-04-29,8,00-0031584,2582132,28530,AmosAd00,9575,2445
2023,18,ATL,MyCole Pruitt,TE,ACT,1992-03-24,8,00-0031585,2508256,28531,PruiMy00,9576,2446
2023,15,NYG,Bobby McCain,DB,CUT,1993-08-18,8,00-0031587,2575606,28533,McCaBo01,9578,2448
2023,20,BUF,Stefon Diggs,WR,ACT,1993-11-29,8,00-0031588,2976212,28534,DiggSt00,9579,2449
2023,18,DEN,Michael Burton,RB,ACT,1992-02-01,8,00-0031595,2515270,28556,BurtMi00,9601,2471
2023,18,WAS,David Mayo,LB,ACT,1993-08-18,8,00-0031596,2972400,28557,MayoDa00,9602,2472
2023,18,SEA,Quandre Diggs,DB,ACT,1993-01-22,8,00-0031608,2577553,28588,DiggQu00,9633,2501
2023,18,NYG,Darren Waller,TE,ACT,1992-09-13,8,00-0031610,2576925,28592,WallDa01,9637,2505
2023,18,LAC,Christian Covington,DL,DEV,1993-10-16,8,00-0031619,2580666,28604,CoviCh00,9649,2517
2023,19,MIA,Raheem Mostert,RB,ACT,1992-04-09,8,00-0031687,2576414,28654,MostRa00,9783,2749
2023,18,IND,Eric Tomlinson,TE,DEV,1992-04-22,8,00-0031690,2511973,28658,TomlEr01,9786,2755
2023,18,MIN,Chris Reed,OL,ACT,1992-07-22,8,00-0031734,,,,,
2023,20,HOU,Neville Hewitt,LB,ACT,1993-04-06,8,00-0031740,3059880,28935,,9836,2677
2023,18,LV,DeAndre Carter,WR,ACT,1993-04-10,8,00-0031763,2580216,28947,CartDe02,9859,2750
2023,18,CAR,Troy Hill,DB,ACT,1991-08-29,8,00-0031785,2525933,28972,,9881,2826
2023,18,CAR,DeShawn Williams,DL,ACT,1992-12-29,8,00-0031795,2576508,28982,WillDe04,9891,2827
2023,18,ATL,Taylor Heinicke,QB,INA,1993-03-15,8,00-0031800,2565969,28839,HeinTa00,9896,2711
2023,18,NE,David Andrews,OL,ACT,1992-07-10,8,00-0031852,,,,,
2023,20,HOU,Damiere Byrd,WR,DEV,1993-01-27,8,00-0031868,2577667,28730,ByrdDa00,9964,2673
2023,18,LAC,Dean Marlowe,DB,ACT,1992-07-25,8,00-0031870,2519038,28732,,9966,2679
2023,22,SF,Jesse Davis,OL,DEV,1991-09-15,8,00-0031893,,,,,
2023,18,DEN,Alex Singleton,LB,ACT,1993-12-07,8,00-0031898,2612151,28716,,9994,2617
2023,19,PHI,Rick Lovato,LS,ACT,1992-09-09,8,00-0031911,,,,,
2023,19,MIA,Kendall Lamm,OL,ACT,1992-06-05,8,00-0031921,,,,,
2023,20,BUF,Greg Mancz,OL,DEV,1992-04-23,8,00-0031923,,,,,
2023,18,SEA,Leonard Williams,DL,ACT,1994-06-20,8,00-0031933,2971622,28394,WillLe02,9439,2311
2023,20,GB,Preston Smith,LB,ACT,1992-11-17,8,00-0031935,2577446,28426,SmitPr00,9471,2343
2023,20,BUF,Mitch Morse,OL,ACT,1992-04-21,8,00-0031936,,,,,
2023,19,DAL,Carl Davis,DL,DEV,1992-03-02,8,00-0031938,2511690,28478,DaviCa01,9523,2395
2023,18,WAS,Jamison Crowder,WR,ACT,1993-06-17,8,00-0031941,2576716,28493,CrowJa00,9538,2410
2023,18,NYG,Rakeem Nunez-Roches,DL,ACT,1993-07-03,8,00-0031957,2575453,28605,NuneRa00,9650,2993
2023,22,KC,Austin Reiter,OL,DEV,1991-11-27,8,00-0031958,,,,,
2023,1,HOU,Adam Humphries,WR,CUT,1993-06-24,8,00-0032009,2576491,29070,HumpAd00,10075,2822
2023,19,DAL,Dante Fowler Jr.,DL,ACT,1994-08-03,8,00-0032052,2980100,28391,FowlDa00,9436,2308
2023,18,JAX,Brandon Scherff,OL,ACT,1991-12-26,8,00-0032053,,,,,
2023,1,IND,Breshad Perriman,WR,CUT,1993-09-10,8,00-0032054,2972460,28414,PerrBr02,9459,2331
2023,22,KC,Blake Bell,TE,ACT,1991-08-07,8,00-0032062,2514206,28505,BellBl00,9550,2422
2023,18,ATL,Bradley Pinion,P,ACT,1994-06-01,8,00-0032065,2977680,28553,PiniBr00,9598,2468
2023,18,NE,Trenton Brown,OL,INA,1993-04-13,8,00-0032071,,,,,
2023,20,HOU,Denzel Perryman,LB,ACT,1992-12-05,8,00-0032103,2579621,28436,PerrDe00,9481,2353
2023,18,LV,Ameer Abdullah,RB,ACT,1993-06-13,8,00-0032104,2576336,28442,AbduAm00,9487,2359
2023,18,JAX,Angelo Blackson,DL,INA,1992-11-14,8,00-0032107,2574582,28488,BlacAn00,9533,2405
2023,19,PIT,Kwon Alexander,LB,RES,1994-08-03,8,00-0032109,2976541,28512,AlexKw00,9557,2429
2023,19,PIT,Markus Golden,LB,ACT,1991-03-13,8,00-0032127,2971432,28446,GoldMa00,9491,2363
2023,22,SF,Chris Conley,WR,ACT,1992-10-25,8,00-0032128,2578533,28464,ConlCh00,9509,2381
2023,18,MIN,Jordan Hicks,LB,ACT,1992-06-27,8,00-0032129,2514270,28472,HickJo00,9517,2389
2023,18,NO,Max Garcia,OL,ACT,1991-11-09,8,00-0032132,,,,,
