season,week,team,full_name,position,status,birth_date,years_exp,gsis_id,espn_id,yahoo_id,pfr_id,pff_id,sleeper_id
2020,17,MIA,Ryan Fitzpatrick,QB,RES,1982-11-24,15,00-0023682,8664,7426,FitzRy00,2467,333
2020,17,DET,Matt Prater,K,ACT,1984-08-10,14,00-0023853,11122,8565,,3471,17
2020,1,WAS,Donald Penn,OL,UFA,1983-04-27,14,00-0023894,10062,8119,,3459,207
2020,20,GB,Tramon Williams,DB,ACT,1983-03-16,14,00-0024061,5432,8212,,3558,146
2020,17,ARI,Johnathan Joseph,DB,RES,1984-04-16,14,00-0024239,9610,7773,JoseJo20,2969,172
2020,20,GB,Marcedes Lewis,TE,ACT,1984-05-19,14,00-0024243,9614,7777,LewiMa00,2973,111
2020,19,LA,Andrew Whitworth,OL,ACT,1981-12-12,14,00-0024270,,,,,
2020,18,TEN,Stephen Gostkowski,K,ACT,1984-01-28,14,00-0024333,9704,7867,GostSt20,3063,110
2020,17,ARI,Domata Peko,DL,ACT,1984-11-27,14,00-0024338,9709,7872,PekoDo20,3068,236
2020,1,TEN,Delanie Walker,TE,UFA,1984-08-12,14,00-0024389,9761,7924,WalkHu00,3120,284
2020,19,BAL,Sam Koch,P,ACT,1982-08-13,14,00-0024417,9789,7952,KochSa20,3148,13
2020,1,NYG,Antoine Bethea,DB,UFA,1984-07-27,14,00-0024421,9793,7956,BethAn20,3152,88
2020,17,DET,Adrian Peterson,RB,ACT,1985-03-21,13,00-0025394,10452,8261,PeteAd01,3623,184
2020,9,CHI,Ted Ginn,WR,CUT,1985-04-12,13,00-0025396,10453,8263,GinnTe00,3625,695
2020,1,SEA,Marshawn Lynch,RB,UFA,1986-04-22,13,00-0025399,10456,8266,LyncMa00,3628,745
2020,18,SEA,Greg Olsen,TE,ACT,1985-03-11,13,00-0025418,10475,8285,OlseGr00,3647,58
2020,21,TB,Drew Stanton,QB,INA,1984-05-07,13,00-0025430,10487,8297,StanDr00,3659,181
2020,1,NYJ,Ryan Kalil,OL,CUT,1985-03-29,13,00-0025446,,,,,
2020,1,LAC,Brandon Mebane,DL,UFA,1985-01-15,13,00-0025472,10529,8339,MebaBr99,3701,6
2020,17,NE,Nick Folk,K,ACT,1984-11-05,13,00-0025565,10621,8432,FolkNi20,,650
2020,20,GB,Mason Crosby,K,ACT,1984-09-03,13,00-0025580,10636,8447,CrosMa20,3809,59
2020,17,CIN,Clark Harris,LS,ACT,1984-07-10,13,00-0025630,10686,8497,HarrCl20,3859,738
2020,21,KC,Matt Moore,QB,INA,1984-08-09,13,00-0025708,11128,8544,,4018,233
2020,18,TEN,Brett Kern,P,ACT,1986-02-17,12,00-0025825,11555,9070,,4580,497
2020,1,TEN,Wesley Woodyard,LB,UFA,1986-07-21,12,00-0025828,11609,9072,,4583,210
2020,1,HOU,Chris Clark,OL,UFA,1985-10-01,12,00-0025900,,,,,
2020,7,JAX,Stephen Hauschka,K,CUT,1985-06-29,12,00-0025944,11923,9066,,4655,775
2020,17,CAR,J.J. Jansen,LS,ACT,1986-01-20,12,00-0026027,,,,,
2020,17,DET,Danny Amendola,WR,ACT,1985-11-02,12,00-0026035,11674,9037,AmenDa00,4717,491
2020,17,ATL,Matt Ryan,QB,ACT,1985-05-17,12,00-0026143,11237,8780,RyanMa00,4317,24
2020,1,WAS,Dominique Rodgers-Cromartie,DB,UFA,1986-04-07,12,00-0026156,11250,8793,RodgDo99,4330,95
2020,17,NYJ,Joe Flacco,QB,ACT,1985-01-16,12,00-0026158,11252,8795,FlacJo00,4332,19
2020,1,MIA,Aqib Talib,DB,UFA,1986-02-13,12,00-0026160,11254,8797,TaliAq99,4334,180
2020,18,SEA,Duane Brown,OL,ACT,1985-08-30,12,00-0026166,,,,,
2020,17,PHI,DeSean Jackson,WR,INA,1986-12-01,12,00-0026189,11283,8826,JackDe00,4363,147
2020,19,BAL,Calais Campbell,DL,ACT,1986-09-01,12,00-0026190,11284,8827,CampCa99,4364,125
2020,21,KC,Chad Henne,QB,ACT,1985-07-02,12,00-0026197,11291,8834,HennCh01,4371,89
2020,7,DAL,Brandon Carr,DB,CUT,1986-05-19,12,00-0026280,11363,8906,CarrBr99,4454,105
2020,17,NE,Matt Slater,WR,ACT,1985-09-09,12,00-0026293,11387,8930,SlatMa00,4467,312
2020,17,SF,Josh Johnson,QB,DEV,1986-05-15,12,00-0026300,11394,8937,JohnJo05,4474,260
2020,17,DET,Matthew Stafford,QB,ACT,1988-02-07,11,00-0026498,12483,9265,StafMa00,4924,421
2020,17,MIN,Britton Colquitt,P,ACT,1985-03-20,11,00-0026516,12773,9769,,5192,385
2020,17,DET,Chase Daniel,QB,ACT,1986-10-07,11,00-0026544,12471,9678,,5214,490
2020,21,TB,Steve McLendon,DL,ACT,1986-01-03,11,00-0026564,12895,9673,,5232,667
2020,1,DAL,Michael Bennett,DL,UFA,1985-11-13,11,00-0026618,12762,9568,,5273,495
2020,17,NE,Brian Hoyer,QB,INA,1985-10-13,11,00-0026625,12477,9547,,5277,345
2020,18,WAS,Nick Sundberg,LS,ACT,1987-07-29,11,00-0026714,,,,,
2020,18,SEA,Alex Boone,OL,DEV,1987-05-04,11,00-0026762,,,,,
2020,17,DEN,Demar Dotson,OL,INA,1985-10-11,11,00-0026814,,,,,
2020,21,TB,Garrison Sanborn,LS,DEV,1985-07-31,11,00-0026844,,,,,
2020,17,NYG,Graham Gano,K,ACT,1987-04-09,11,00-0026858,12460,9526,,5443,503
2020,21,TB,A.Q. Shipley,OL,RES,1986-05-22,11,00-0026950,,,,,
2020,1,ARI,Clinton McDonald,DL,UFA,1987-01-06,11,00-0026964,12692,9513,McDoCl99,5173,757
2020,21,TB,Ryan Succop,K,ACT,1986-09-19,11,00-0026968,12731,9520,SuccRy44,5180,391
2020,19,BAL,Andre Smith,OL,RES,1987-01-25,11,00-0026982,,,,,
2020,19,NO,Malcolm Jenkins,DB,ACT,1987-12-20,11,00-0026990,12426,9278,JenkMa99,4937,444
2020,17,ATL,Alex Mack,OL,RES,1985-11-19,11,00-0026997,,,,,
2020,1,LA,Clay Matthews,LB,UFA,1986-05-14,11,00-0027002,12438,9290,MattCl99,4949,425
2020,17,NE,Patrick Chung,DB,RES,1987-08-19,11,00-0027010,12527,9298,ChunPa99,4957,343
2020,21,TB,LeSean McCoy,RB,ACT,1988-07-12,11,00-0027029,12514,9317,McCoLe01,4976,676
2020,19,NO,Jared Cook,TE,ACT,1987-04-07,11,00-0027061,12537,9353,CookJa02,5012,367
2020,17,CIN,Kevin Huber,P,ACT,1985-07-16,11,00-0027103,12669,9406,HubeKe20,5066,353
2020,19,NO,Thomas Morstead,P,ACT,1986-03-08,11,00-0027114,12701,9428,MorsTh00,5088,445
2020,17,NE,Jason McCourty,DB,ACT,1987-08-13,11,00-0027136,12691,9467,McCoJa99,5127,368
2020,17,NE,Julian Edelman,WR,RES,1986-05-22,11,00-0027150,12649,9496,EdelJu00,5156,344
2020,18,TEN,Matt Overton,LS,ACT,1985-07-06,10,00-0027187,13186,9803,,6979,1112
2020,17,HOU,Jonathan Weeks,LS,ACT,1986-02-17,10,00-0027224,,,,,
2020,1,TB,Kyle Love,DL,CUT,1986-11-18,10,00-0027236,13608,24294,,5806,517
2020,1,TB,Darian Stewart,DB,UFA,1988-08-04,10,00-0027256,13645,24590,,5820,625
2020,17,SF,Ben Garland,OL,RES,1988-04-06,10,00-0027282,,,,,
2020,17,DET,Tramaine Brock,DB,DEV,1988-08-20,10,00-0027375,13681,24578,,5903,633
2020,19,BAL,Anthony Levine,DB,ACT,1987-03-27,10,00-0027539,13845,24677,,6013,1298
2020,1,MIN,Marcus Sherels,DB,UFA,1987-09-30,10,00-0027547,13843,24685,,6017,784
2020,19,BAL,Morgan Cox,LS,ACT,1986-04-26,10,00-0027557,,,,,
2020,1,NYJ,Albert McClellan,LB,UFA,1986-06-04,10,00-0027560,13851,24358,,6022,1000
2020,21,TB,Ted Larsen,OL,ACT,1987-06-13,10,00-0027607,,,,,
2020,18,IND,J'Marcus Webb,OL,DEV,1988-08-08,10,00-0027609,,,,,
2020,17,NE,Devin McCourty,DB,ACT,1987-08-13,10,00-0027647,13236,24002,McCoDe99,5552,518
2020,18,TEN,Rodger Saffold,OL,ACT,1988-06-06,10,00-0027648,,,,,
2020,7,ARI,T.J. Ward,DB,CUT,1986-12-12,10,00-0027653,,,,,
2020,21,TB,Rob Gronkowski,TE,ACT,1989-05-14,10,00-0027656,13229,24017,GronRo00,5567,515
2020,18,SEA,Carlos Dunlap,DL,ACT,1989-02-28,10,00-0027662,13274,24029,DunlCa99,5579,529
2020,17,DAL,Sean Lee,LB,ACT,1986-07-22,10,00-0027663,13284,24030,LeexSe99,5580,576
2020,20,GB,Jared Veldheer,OL,RES,1987-06-14,10,00-0027674,,,,,
2020,1,SEA,Ed Dickson,TE,UFA,1987-07-25,10,00-0027675,13272,24045,DickEd00,5595,701
2020,1,CLE,Morgan Burnett,DB,UFA,1989-01-13,10,00-0027676,13264,24046,BurnMo99,5596,597
2020,1,CIN,John Jerry,OL,UFA,1986-06-14,10,00-0027678,,,,,
2020,1,SF,Earl Mitchell,DL,UFA,1987-09-25,10,00-0027684,13288,24056,MitcEa99,5605,546
2020,19,NO,Emmanuel Sanders,WR,ACT,1987-03-17,10,00-0027685,13295,24057,SandEm00,5606,538
2020,17,ARI,Corey Peters,DL,RES,1988-06-08,10,00-0027686,13292,24058,PeteCo00,5607,608
2020,17,NYG,Colt McCoy,QB,ACT,1986-09-05,10,00-0027688,13199,24060,McCoCo00,5609,533
2020,20,BUF,Andre Roberts,WR,ACT,1988-01-09,10,00-0027691,13226,24063,RobeAn00,5612,627
2020,18,CHI,Jimmy Graham,TE,ACT,1986-11-24,10,00-0027696,13232,24070,GrahJi00,5619,616
2020,17,DET,Everson Griffen,DL,ACT,1987-12-22,10,00-0027701,13373,24075,GrifEv99,5624,605
2020,17,CIN,Geno Atkins,DL,RES,1988-03-28,10,00-0027720,13311,24095,AtkiGe99,5643,528
2020,17,JAX,Al Woods,DL,RES,1987-03-25,10,00-0027723,13493,24098,WoodAl99,5646,754
2020,18,CHI,Sherrick McManis,DB,ACT,1987-12-19,10,00-0027743,13419,24120,,5667,545
2020,18,TEN,Marshall Newhouse,OL,ACT,1988-09-29,10,00-0027768,,,,,
2020,17,LV,Sam Young,OL,ACT,1987-06-24,10,00-0027778,,,,,
2020,21,TB,Antonio Brown,WR,ACT,1988-07-10,10,00-0027793,13934,24171,BrowAn04,5718,536
2020,17,NYG,Joe Webb,QB,DEV,1986-11-14,10,00-0027796,13484,24175,WebbJo00,5722,606
2020,1,SEA,Dekoda Watson,LB,UFA,1988-03-03,10,00-0027812,13482,24193,WatsDe99,5740,690
2020,1,BUF,Kurt Coleman,DB,UFA,1988-04-01,10,00-0027835,13340,24219,ColeKu99,5767,581
2020,21,TB,Ndamukong Suh,DL,ACT,1987-01-06,10,00-0027855,13234,23977,SuhxNd99,5527,594
2020,1,CAR,Gerald McCoy,DL,UFA,1988-02-25,10,00-0027856,13240,23978,McCoGe99,5528,619
2020,17,SF,Trent Williams,OL,RES,1988-07-19,10,00-0027857,,,,,
2020,17,CAR,Russell Okung,OL,INA,1988-10-07,10,00-0027859,,,,,
2020,18,PIT,Joe Haden,DB,RES,1989-04-14,10,00-0027860,13249,23982,HadeJo99,5532,531
2020,18,PIT,Tyson Alualu,DL,ACT,1987-05-12,10,00-0027862,13233,23985,AluaTy99,5535,554
2020,17,PHI,Brandon Graham,DL,ACT,1988-04-03,10,00-0027865,13239,23988,GrahBr99,5538,583
2020,1,BAL,Earl Thomas,DB,UFA,1989-05-07,10,00-0027866,13251,23989,ThomEa99,5539,643
2020,21,TB,Jason Pierre-Paul,DL,ACT,1989-01-01,10,00-0027867,13256,23990,PierJa99,5540,720
2020,18,SEA,Mike Iupati,OL,ACT,1987-05-12,10,00-0027869,,,,,
2020,18,PIT,Maurkice Pouncey,OL,ACT,1989-07-24,10,00-0027870,,,,,
2020,17,DEN,Kareem Jackson,DB,ACT,1988-04-10,10,00-0027872,13254,23995,JackKa99,5545,544
2020,1,NYJ,Demaryius Thomas,WR,UFA,1987-12-25,10,00-0027874,13216,23997,ThomDe03,5547,560
2020,17,LAC,Bryan Bulaga,OL,INA,1989-03-21,10,00-0027875,,,,,
2020,20,BUF,Jerry Hughes,DL,ACT,1988-08-13,10,00-0027881,13245,24006,HughJe99,5556,550
2020,19,NO,Patrick Robinson,DB,INA,1987-09-07,10,00-0027882,13238,24007,RobiPa99,5557,617
2020,17,LAC,Linval Joseph,DL,ACT,1988-10-10,10,00-0027885,13281,24021,JoseLi99,5571,579
2020,17,NYG,Golden Tate,WR,INA,1988-08-02,10,00-0027891,13217,24035,TateGo00,5585,642
2020,19,BAL,Dez Bryant,WR,ACT,1988-11-04,10,00-0027902,13215,23999,BryaDe01,5549,574
2020,19,CLE,Andrew Sendejo,DB,ACT,1987-09-09,10,00-0027914,13939,24759,,6118,770
2020,17,NE,Cam Newton,QB,ACT,1989-05-11,9,00-0027939,13994,24788,NewtCa00,6153,954
2020,17,DEN,Von Miller,LB,RES,1989-03-26,9,00-0027940,13976,24789,MillVo00,6154,871
2020,1,JAX,Marcell Dareus,DL,UFA,1990-03-13,9,00-0027941,13992,24790,DareMa00,6155,795
2020,17,CIN,A.J. Green,WR,ACT,1988-07-31,9,00-0027942,13983,24791,GreeA.00,6156,830
2020,17,ARI,Patrick Peterson,DB,ACT,1990-07-11,9,00-0027943,13980,24792,PetePa00,6157,972
2020,17,ATL,Julio Jones,WR,INA,1989-02-08,9,00-0027944,13982,24793,JoneJu02,6158,947
2020,17,DAL,Aldon Smith,DL,ACT,1989-09-25,9,00-0027945,13988,24794,SmitAl04,6159,986
2020,17,DAL,Tyron Smith,OL,RES,1990-12-12,9,00-0027947,,,,,
2020,21,TB,Blaine Gabbert,QB,ACT,1989-10-15,9,00-0027948,13987,24797,GabbBl00,6162,862
2020,17,HOU,J.J. Watt,DL,ACT,1989-03-22,9,00-0027949,13979,24798,WattJ.00,6163,856
2020,18,CHI,Robert Quinn,LB,ACT,1990-05-18,9,00-0027952,13984,24801,QuinRo00,6166,967
2020,17,LAC,Mike Pouncey,OL,RES,1989-07-24,9,00-0027953,,,,,
2020,18,WAS,Ryan Kerrigan,DL,ACT,1988-08-16,9,00-0027954,13973,24803,KerrRy00,6168,917
2020,17,NYG,Nate Solder,OL,RES,1988-04-12,9,00-0027955,,,,,
2020,16,HOU,Corey Liuget,DL,CUT,1990-03-18,9,00-0027956,13989,24805,LiugCo00,6170,894
2020,17,ARI,Prince Amukamara,DB,DEV,1989-06-06,9,00-0027957,13975,24806,AmukPr00,6171,908
2020,19,CLE,Adrian Clayborn,DL,ACT,1988-07-06,9,00-0027958,13965,24807,ClayAd00,6172,961
2020,18,IND,Anthony Castonzo,OL,RES,1988-08-09,9,00-0027960,,,,,
2020,19,NO,Cameron Jordan,DL,ACT,1989-07-10,9,00-0027962,13971,24811,JordCa00,6176,957
2020,17,ATL,James Carpenter,OL,ACT,1989-03-22,9,00-0027963,,,,,
2020,19,BAL,Jimmy Smith,DB,ACT,1988-07-26,9,00-0027965,13963,24814,SmitJi03,6179,825
2020,19,BAL,Mark Ingram,RB,INA,1989-12-21,9,00-0027966,13981,24815,IngrMa01,6180,956
2020,18,PIT,Cameron Heyward,DL,ACT,1989-05-06,9,00-0027969,13977,24818,HeywCa01,6183,843
2020,17,DAL,Andy Dalton,QB,ACT,1987-10-29,9,00-0027973,14012,24822,DaltAn00,6187,829
2020,17,NYG,Jabaal Sheard,DL,ACT,1989-05-10,9,00-0027975,14036,24824,SheaJa00,6189,836
2020,18,TEN,Brooks Reed,LB,ACT,1987-02-28,9,00-0027980,13997,24829,ReedBr00,6194,855
2020,17,MIN,Kyle Rudolph,TE,RES,1989-11-09,9,00-0027981,14054,24830,RudoKy00,6195,943
2020,1,LAC,Lance Kendricks,TE,UFA,1988-01-30,9,00-0027985,14007,24834,KendLa00,6199,964
2020,21,KC,Stefen Wisniewski,OL,ACT,1989-03-22,9,00-0027986,,,,,
2020,1,JAX,Ben Ijalana,OL,UFA,1989-08-06,9,00-0027987,,,,,
2020,8,BAL,Marcus Gilchrist,DB,CUT,1988-12-08,9,00-0027988,14018,24837,GilcMa00,6202,893
2020,17,LV,Rodney Hudson,OL,ACT,1989-07-12,9,00-0027993,,,,,
2020,17,ARI,Marcus Gilbert,OL,RES,1988-02-15,9,00-0028001,,,,,
2020,17,HOU,Randall Cobb,WR,RES,1990-08-22,9,00-0028002,14053,24851,CobbRa00,6216,928
2020,18,IND,Justin Houston,DL,ACT,1989-01-21,9,00-0028008,14048,24857,HousJu00,6222,878
2020,17,DEN,Jurrell Casey,DL,RES,1989-12-05,9,00-0028015,14047,24864,CaseJu00,6229,846
2020,17,ATL,Allen Bailey,DL,ACT,1989-03-25,9,00-0028024,14020,24873,BailAl00,6238,875
2020,18,SEA,K.J. Wright,LB,ACT,1989-07-23,9,00-0028037,14140,24886,WrigK.00,6251,998
2020,1,TB,Sam Acho,LB,UFA,1988-09-06,9,00-0028041,14152,24890,AchoSa00,6255,969
2020,17,ATL,Luke Stocker,TE,ACT,1988-07-17,9,00-0028042,14099,24891,StocLu00,6256,963
2020,20,BUF,Taiwan Jones,RB,ACT,1988-07-26,9,00-0028063,14167,24912,JoneTa00,6277,886
2020,1,NYJ,Bilal Powell,RB,UFA,1988-10-27,9,00-0028064,14129,24913,PoweBi00,6278,818
2020,21,KC,Anthony Sherman,RB,ACT,1988-12-11,9,00-0028074,14135,24923,SherAn00,6288,973
2020,18,CHI,Buster Skrine,DB,INA,1989-04-26,9,00-0028075,14139,24924,SkriBu00,6289,837
2020,17,NE,Marcus Cannon,OL,RES,1988-05-06,9,00-0028076,,,,,
2020,17,NYG,Dion Lewis,RB,ACT,1990-09-27,9,00-0028087,14198,24936,LewiDi00,6301,788
2020,17,SF,Richard Sherman,DB,INA,1988-03-30,9,00-0028092,14086,24941,SherRi00,6306,996
2020,20,BUF,Lee Smith,TE,ACT,1987-11-21,9,00-0028097,14215,24946,SmitLe00,6311,812
2020,21,KC,Daniel Kilgore,OL,ACT,1987-12-18,9,00-0028101,,,,,
2020,19,BAL,Pernell McPhee,LB,ACT,1988-12-17,9,00-0028103,14202,24952,McPhPe00,6317,823
2020,1,ARI,Charles Clay,TE,UFA,1989-02-13,9,00-0028112,14145,24961,ClayCh00,6326,801
2020,18,CHI,Dwayne Harris,WR,RES,1987-09-16,9,00-0028114,14100,24963,HarrDw00,6328,902
2020,17,LAC,Tyrod Taylor,QB,ACT,1989-08-03,9,00-0028118,14163,24967,TaylTy00,6332,827
2020,1,CAR,Colin Jones,DB,UFA,1987-10-27,9,00-0028128,14117,24977,JoneCo01,6342,979
2020,17,PHI,Jason Kelce,OL,ACT,1987-11-05,9,00-0028129,,,,,
2020,1,ATL,Matt Bosher,P,UFA,1987-10-18,9,00-0028130,14073,24979,,6344,944
2020,17,LAC,Virgil Green,TE,RES,1988-08-03,9,00-0028142,14085,24991,GreeVi00,6356,868
2020,17,JAX,Bruce Miller,RB,DEV,1987-08-06,9,00-0028149,14083,24998,MillBr02,6363,982
2020,17,NE,Lawrence Guy,DL,ACT,1990-03-17,9,00-0028171,14185,25020,GuyxLa00,6385,1288
2020,1,SF,Mike Person,OL,UFA,1988-06-17,9,00-0028177,,,,,
2020,19,CLE,Malcolm Smith,LB,ACT,1989-07-05,9,00-0028180,14214,25029,SmitMa02,6394,997
2020,17,LAC,Chris Harris,DB,ACT,1989-06-18,9,00-0028224,14398,25189,,6457,869
2020,13,NYJ,Chris Hogan,WR,DEV,1987-10-24,9,00-0028237,14402,25178,HogaCh00,6468,1329
2020,17,NYG,Kenny Wiggins,OL,DEV,1988-08-08,9,00-0028240,,,,,
2020,17,CIN,Josh Bynes,LB,ACT,1989-08-24,9,00-0028278,14519,25358,,6503,821
2020,18,CHI,Patrick Scales,LS,ACT,1988-02-11,9,00-0028284,,,,,
2020,18,SEA,Nick Bellore,RB,ACT,1989-05-12,9,00-0028292,14471,25295,,6515,815
2020,20,BUF,Mario Addison,DL,ACT,1987-09-06,9,00-0028339,14320,25147,,6558,922
2020,7,SF,Kyle Nelson,LS,CUT,1986-10-03,9,00-0028374,14426,25291,,6428,1301
2020,19,LA,Jake McQuaide,LS,ACT,1987-12-07,9,00-0028394,,,,,
2020,18,WAS,Dontrelle Inman,WR,ACT,1989-01-31,9,00-0028411,14269,25120,InmaDo00,6597,2291
2020,1,BUF,Patrick DiMarco,RB,CUT,1989-04-30,9,00-0028581,14332,25158,,6997,1305
2020,17,MIN,Dan Bailey,K,ACT,1988-01-26,9,00-0028660,14322,25427,,6796,899
2020,17,DAL,Chris Jones,P,RES,1989-07-21,9,00-0028664,14723,25431,,6798,903
2020,18,LA,Kai Forbath,K,CUT,1987-09-02,9,00-0028787,14816,25648,,6860,1287
2020,19,NO,Craig Robertson,LB,ACT,1988-02-11,9,00-0028834,14860,25689,,7003,1272
2020,17,ATL,Josh Harris,LS,ACT,1989-04-27,8,00-0028845,,,,,
2020,19,LA,Johnny Hekker,P,ACT,1990-02-08,8,00-0028872,15153,26350,,7252,1202
2020,17,PHI,Rodney McLeod,DB,RES,1990-06-23,8,00-0028899,15222,26356,,7271,1205
2020,1,SF,Garrett Celek,TE,UFA,1988-05-29,8,00-0028903,15204,26253,,7274,1223
2020,12,TEN,Giorgio Tavecchio,K,CUT,1990-07-16,8,00-0028907,15245,26264,,,1750
2020,17,HOU,Michael Thomas,DB,RES,1990-03-17,8,00-0028908,15231,26265,,7279,1703
2020,1,LV,Vontaze Burfict,LB,UFA,1990-09-24,8,00-0028912,15246,26238,,7280,1064
2020,18,CHI,Tashaun Gipson,DB,ACT,1990-08-07,8,00-0028924,15235,26372,,7288,1079
2020,19,BAL,L.J. Fort,LB,ACT,1990-01-03,8,00-0028932,15264,26370,,7292,1078
2020,17,ARI,Aaron Brewer,LS,ACT,1990-07-05,8,00-0028946,15241,25976,,7301,1122
2020,19,CLE,Case Keenum,QB,ACT,1988-02-17,8,00-0028986,15168,26483,,7323,1737
2020,20,BUF,Cole Beasley,WR,ACT,1989-04-26,8,00-0029000,15349,26060,BeasCo00,7330,1144
2020,19,CLE,Charley Hughlett,LS,ACT,1990-05-16,8,00-0029008,,,,,
2020,1,DEN,Ronald Leary,OL,UFA,1989-04-29,8,00-0029010,,,,,
2020,20,GB,Damon Harrison,DL,ACT,1988-11-29,8,00-0029040,15380,26153,,7355,1053
2020,17,CAR,Julian Stanford,LB,ACT,1990-09-02,8,00-0029061,15373,26093,,7372,1120
2020,19,NO,Johnson Bademosi,DB,RES,1990-07-23,8,00-0029065,15359,26366,,7374,1076
2020,1,CHI,Bradley Sowell,TE,UFA,1989-06-06,8,00-0029091,,,,,
2020,17,LV,Derek Carrier,TE,ACT,1990-07-25,8,00-0029119,15403,26416,CarrDe00,7406,1718
2020,9,TEN,Beau Brinkley,LS,CUT,1990-01-25,8,00-0029134,15355,26016,,7418,1245
2020,17,PHI,Alshon Jeffery,WR,INA,1990-02-14,8,00-0029137,14912,25755,JeffAl00,7048,1149
2020,17,NYG,Alfred Morris,RB,ACT,1988-12-12,8,00-0029141,15009,25883,MorrAl00,7165,1170
2020,17,SF,Tom Compton,OL,ACT,1989-05-10,8,00-0029144,,,,,
2020,17,ARI,J.R. Sweezy,OL,ACT,1989-04-08,8,00-0029146,15025,25935,SweeJ.00,7209,1243
2020,1,ATL,Matt Simms,QB,UFA,1988-09-27,8,00-0029151,15407,26317,,7423,1807
2020,1,DET,Jermaine Kearse,WR,UFA,1990-02-06,8,00-0029159,15428,25991,,7428,1290
2020,21,KC,Mike Remmers,OL,ACT,1989-04-11,8,00-0029164,,,,,
2020,18,SEA,Bruce Irvin,LB,RES,1987-11-01,8,00-0029193,14946,25725,IrviBr00,7021,1242
2020,17,CAR,Tahir Whitehead,LB,ACT,1990-04-02,8,00-0029212,15070,25848,WhitTa00,7135,1160
2020,17,MIN,George Iloka,DB,RES,1990-03-31,8,00-0029215,15085,25877,IlokGe00,7159,1066
2020,17,NE,Brandon Bolden,RB,RES,1990-01-26,8,00-0029239,15478,26389,BoldBr00,7469,1034
2020,17,CAR,Luke Kuechly,LB,RES,,8,00-0029248,14938,25719,KuecLu00,7015,1181
2020,17,LAC,Melvin Ingram,DL,RES,1989-04-26,8,00-0029249,14926,25728,IngrMe00,7024,1141
2020,21,KC,Mitchell Schwartz,OL,RES,1989-06-08,8,00-0029253,,,,,
2020,18,SEA,Bobby Wagner,LB,ACT,1990-06-27,8,00-0029255,14979,25757,WagnBo00,7050,1233
2020,21,KC,Kelechi Osemele,OL,RES,1989-06-24,8,00-0029259,,,,,
2020,17,LAC,Casey Hayward,DB,RES,1989-09-09,8,00-0029261,14966,25772,HaywCa00,7064,1175
