season,week,team,full_name,position,status,birth_date,years_exp,gsis_id,espn_id,yahoo_id,pfr_id,pff_id,sleeper_id
2022,18,TEN,Ben Jones,OL,RES,1989-07-02,10,00-0029413,,,,,
2022,18,IND,Dennis Kelly,OL,ACT,1990-01-16,10,00-0029419,,,,,
2022,18,TEN,Randy Bullock,K,ACT,1989-12-16,10,00-0029421,15091,25871,BullRa00,,1099
2022,19,MIA,Justin Bethel,DB,ACT,1990-06-17,10,00-0029530,15089,25887,BethJu00,7654,1216
2022,18,IND,Stephon Gilmore,DB,INA,1990-09-19,10,00-0029542,14942,25720,GilmSt00,7016,1043
2022,19,TB,Lavonte David,LB,ACT,1990-01-23,10,00-0029562,14985,25768,DaviLa00,7060,1192
2022,18,IND,Nick Foles,QB,INA,1989-01-20,10,00-0029567,14877,25798,FoleNi00,7089,1029
2022,18,LV,Chandler Jones,DL,RES,1990-02-27,10,00-0029585,14927,25731,JoneCh03,7027,1038
2022,1,BAL,Derek Wolfe,DL,CUT,1990-02-24,10,00-0029586,14964,25746,WolfDe00,7040,1128
2022,19,BAL,Kevin Zeitler,OL,ACT,1990-03-08,10,00-0029592,,,,,
2022,19,BAL,Justin Tucker,K,ACT,1989-11-21,10,00-0029597,15683,26534,,7604,1264
2022,19,MIN,Kirk Cousins,QB,ACT,1988-08-19,10,00-0029604,14880,25812,CousKi00,7102,1166
2022,19,MIN,Harrison Smith,DB,ACT,1989-02-02,10,00-0029606,14945,25739,SmitHa00,7641,1213
2022,18,NO,Demario Davis,LB,ACT,1989-01-11,10,00-0029607,14958,25787,DaviDe00,7079,1052
2022,20,DAL,T.Y. Hilton,WR,ACT,1989-11-14,10,00-0029608,14924,25802,HiltT.00,7092,1110
2022,18,NYJ,Greg Zuerlein,K,ACT,1987-12-27,10,00-0029621,14993,25881,ZuerGr00,7163,1266
2022,18,DET,Michael Brockers,DL,INA,1990-12-21,10,00-0029630,14944,25724,BrocMi00,7020,1197
2022,1,MIA,Mohamed Sanu,WR,CUT,1989-08-22,10,00-0029632,14922,25793,SanuMo00,7084,1071
2022,22,PHI,Fletcher Cox,DL,ACT,1990-12-13,10,00-0029653,14941,25722,CoxxFl00,7018,1027
2022,19,TB,Akiem Hicks,DL,ACT,1989-11-16,10,00-0029657,14984,25799,HickAk00,7090,1186
2022,5,TEN,Josh Gordon,WR,DEV,1991-04-13,10,00-0029664,15705,26561,,7618,1244
2022,18,CHI,Riley Reiff,OL,ACT,1988-12-01,10,00-0029672,,,,,
2022,22,PHI,Brandon Brooks,OL,RET,1989-08-19,10,00-0029679,,,,,
2022,21,SF,Janoris Jenkins,DB,ACT,1988-10-29,10,00-0029681,14974,25749,JenkJa03,7043,1203
2022,20,BUF,Greg Van Roten,OL,ACT,1990-02-26,10,00-0029685,,,,,
2022,20,DAL,Bryan Anger,P,ACT,1988-10-06,10,00-0029692,14950,25780,AngeBr00,7072,1113
2022,18,TEN,Ryan Tannehill,QB,RES,1988-07-27,10,00-0029701,14876,25718,TannRy00,7014,1049
2022,18,LA,Ty Nsekhe,OL,ACT,1985-10-27,10,00-0029709,,,,,
2022,19,MIN,Andrew DePaola,LS,ACT,1987-07-28,10,00-0029714,,,,,
2022,18,ARI,Chris Banjo,DB,RES,1990-02-26,9,00-0029747,15782,26621,,8419,1442
2022,18,NE,Cody Davis,DB,RES,1989-06-06,9,00-0029764,16286,27105,,8458,1565
2022,18,DEN,Brandon McManus,K,ACT,1991-07-25,9,00-0029822,16339,27120,,8437,1433
2022,19,TB,Ryan Griffin,QB,DEV,1989-11-17,9,00-0029857,16140,26949,,7983,1550
2022,18,DEN,Mike Purcell,DL,ACT,1991-04-20,9,00-0029890,16377,27217,,8530,1640
2022,21,SF,Kyle Juszczyk,RB,ACT,1991-04-23,9,00-0029892,16002,26753,JuszKy00,7912,1379
2022,19,TB,Ryan Jensen,OL,ACT,1991-05-27,9,00-0029895,,,,,
2022,18,CAR,Rashaan Melvin,DB,RET,1989-10-02,9,00-0029901,16270,27041,,8334,1633
2022,19,SEA,Carson Tinker,LS,ACT,1989-11-15,9,00-0029959,,,,,
2022,18,CLE,Christopher Hubbard,OL,ACT,1991-04-23,9,00-0029963,,,,,
2022,7,BAL,Brandon Copeland,LB,CUT,1991-07-02,9,00-0030010,16393,27259,,8378,1657
2022,19,MIN,Adam Thielen,WR,ACT,1990-08-22,9,00-0030035,16460,27277,ThieAd00,8288,1689
2022,18,LV,Nickell Robey,DB,DEV,1992-01-17,9,00-0030041,16217,27007,,8483,1672
2022,1,SF,Jordan Mills,OL,CUT,1990-12-24,9,00-0030046,,,,,
2022,18,ARI,Zach Ertz,TE,RES,1990-11-10,9,00-0030061,15835,26658,ErtzZa00,7816,1339
2022,22,PHI,Darius Slay,DB,ACT,1991-01-01,9,00-0030062,15863,26659,SlayDa00,7817,1518
2022,20,DAL,Johnathan Hankins,DL,ACT,1992-03-30,9,00-0030063,15841,26672,HankJo00,7830,1492
2022,18,WAS,Jon Bostic,LB,RES,1991-05-05,9,00-0030064,15827,26673,,7831,1507
2022,19,MIA,Terron Armstead,OL,ACT,1991-07-23,9,00-0030067,,,,,
2022,19,SEA,Marquise Goodwin,WR,RES,1990-11-19,9,00-0030068,15839,26701,GoodMa00,7859,1346
2022,19,MIA,John Jenkins,DL,ACT,1989-07-11,9,00-0030070,15846,26705,JenkJo00,7863,1553
2022,18,GB,David Bakhtiari,OL,ACT,1991-09-30,9,00-0030074,,,,,
2022,18,LA,Oday Aboushi,OL,ACT,1991-06-05,9,00-0030083,,,,,
2022,20,BUF,Micah Hyde,DB,RES,1990-12-31,9,00-0030090,15960,26782,HydeMi00,7941,1525
2022,20,BUF,Sam Martin,P,ACT,1990-02-27,9,00-0030092,15928,26788,MartSa01,7947,1516
2022,20,BUF,David Quessenberry,OL,ACT,1990-08-24,9,00-0030097,,,,,
2022,19,LAC,Dustin Hopkins,K,RES,1990-10-01,9,00-0030098,15965,26800,HopkDu00,,1348
2022,18,CHI,Ryan Griffin,TE,ACT,1990-01-11,9,00-0030108,15887,26824,GrifRy00,7982,1425
2022,20,BUF,Jordan Poyer,DB,ACT,1991-04-25,9,00-0030114,15979,26841,PoyeJo00,8000,1343
2022,18,WAS,Tress Way,P,ACT,1990-04-18,9,00-0030140,16166,26945,,8358,1506
2022,19,LAC,Keenan Allen,WR,ACT,1992-04-27,9,00-0030279,15818,26699,AlleKe00,7857,1479
2022,18,HOU,Rex Burkhead,RB,ACT,1990-07-02,9,00-0030288,15971,26813,BurkRe00,7971,1387
2022,20,NYG,Tony Jefferson,DB,ACT,1992-01-27,9,00-0030294,16195,27081,,8361,1686
2022,20,DAL,Brett Maher,K,ACT,1989-11-21,9,00-0030332,16486,27369,,,4958
2022,18,LV,Duron Harmon,DB,ACT,1991-01-24,9,00-0030383,15842,26714,HarmDu00,7872,1366
2022,19,TB,William Gholston,DL,ACT,1991-07-31,9,00-0030386,16019,26749,GholWi00,7908,1558
2022,19,BAL,Steven Means,LB,RES,1990-09-16,9,00-0030387,15936,26770,MeanSt00,7929,1561
2022,18,NO,Kiko Alonso,LB,RET,1990-08-14,9,00-0030401,15819,26669,AlonKi00,7827,1345
2022,21,SF,Akeem Spence,DL,DEV,1991-11-29,9,00-0030402,15958,26723,SpenAk00,7882,1562
2022,19,TB,Logan Ryan,DB,ACT,1991-02-09,9,00-0030411,15861,26706,RyanLo00,7864,1367
2022,18,NE,Jamie Collins,LB,DEV,1989-10-20,9,00-0030421,15830,26675,CollJa00,7833,1364
2022,18,TEN,Robert Woods,WR,ACT,1992-04-10,9,00-0030431,15880,26664,WoodRo02,7822,1352
2022,19,TB,Giovani Bernard,RB,ACT,1991-11-22,9,00-0030456,15826,26660,BernGi00,7818,1386
2022,18,NO,Tyrann Mathieu,DB,ACT,1992-05-13,9,00-0030459,15851,26692,MathTy00,7850,1576
2022,20,BUF,A.J. Klein,LB,ACT,1991-07-30,9,00-0030463,15964,26771,KleiAJ00,7930,1547
2022,6,TB,Kenjon Barner,RB,CUT,1989-04-28,9,00-0030465,15921,26805,BarnKe00,7963,1546
2022,20,NYG,Nicholas Williams,DL,RES,1990-02-21,9,00-0030500,15882,26846,WillNi01,8006,1414
2022,22,KC,Travis Kelce,TE,ACT,1989-10-05,9,00-0030506,15847,26686,KelcTr00,7844,1466
2022,22,KC,Brandon Williams,DL,ACT,1989-02-21,9,00-0030511,15875,26717,WillBr02,7875,1383
2022,18,DEN,Latavius Murray,RB,ACT,1990-01-18,9,00-0030513,15920,26804,MurrLa00,7962,1476
2022,19,MIA,Mike Glennon,QB,DEV,1989-12-12,9,00-0030520,15837,26696,GlenMi00,7854,1559
2022,5,BUF,Tavon Austin,WR,CUT,1990-03-15,9,00-0030525,15786,26631,AustTa00,7789,1567
2022,20,BUF,Matt Barkley,QB,DEV,1990-09-08,9,00-0030533,15948,26721,BarkMa00,7880,1338
2022,22,PHI,Lane Johnson,OL,ACT,1990-05-08,9,00-0030561,,,,,
2022,18,ARI,DeAndre Hopkins,WR,INA,1992-06-06,9,00-0030564,15795,26650,HopkDe00,7808,1426
2022,19,SEA,Geno Smith,QB,ACT,1990-10-10,9,00-0030565,15864,26662,SmitGe00,7820,1373
2022,20,DAL,Xavier Rhodes,DB,ACT,1990-06-19,9,00-0030575,15810,26648,RhodXa00,7806,1536
2022,18,ATL,Cordarrelle Patterson,RB,ACT,1991-03-17,9,00-0030578,15807,26652,PattCo00,7810,1535
2022,19,MIA,Eric Fisher,OL,RES,1991-01-05,9,00-0030584,,,,,
2022,18,ARI,Justin Pugh,OL,RES,1990-08-15,9,00-0030585,,,,,
2022,22,KC,James Winchester,LS,ACT,1989-08-06,9,00-0030615,16665,27494,,8580,1785
2022,18,ATL,Jonotthan Harrison,OL,DEV,1991-08-25,8,00-0030649,,,,,
2022,21,SF,Willie Snead,WR,DEV,1992-10-17,8,00-0030663,17258,28026,SneaWi00,8999,1911
2022,18,NO,Daniel Sorensen,DB,ACT,1990-03-05,8,00-0030665,17259,28036,,9253,2022
2022,17,LV,Albert Wilson,WR,CUT,1992-07-12,8,00-0030669,17051,28046,WilsAl02,8943,2025
2022,18,NO,James Hurst,OL,ACT,1991-12-17,8,00-0030694,,,,,
2022,18,NO,Josh Andrews,OL,ACT,1991-06-21,8,00-0030706,,,,,
2022,18,WAS,Cornelius Lucas,OL,INA,1991-07-18,8,00-0030725,,,,,
2022,18,CHI,Mike Pennel,DL,ACT,1991-05-09,8,00-0030757,17230,28085,,9316,2143
2022,18,CHI,Joe Thomas,LB,ACT,1991-05-06,8,00-0030761,17266,28089,,9272,2147
2022,18,HOU,Justin McCray,OL,ACT,1992-05-31,8,00-0030792,,,,,
2022,20,JAX,Tyler Shatley,OL,ACT,1991-05-05,8,00-0030827,,,,,
2022,19,TB,Josh Wells,OL,RES,1991-02-14,8,00-0030829,,,,,
2022,18,WAS,Tyler Larsen,OL,RES,1991-07-08,8,00-0030869,,,,,
2022,15,ATL,Damien Williams,RB,CUT,1992-04-03,8,00-0030874,17359,28115,WillDa05,9205,1833
2022,21,SF,Kerry Hyder,DL,ACT,1991-05-02,8,00-0030946,17068,27862,,9045,1857
2022,20,NYG,Casey Kreiter,LS,ACT,1990-08-13,8,00-0030957,,,,,
2022,18,ATL,Keith Smith,RB,ACT,1992-04-08,8,00-0030968,17315,28141,,9302,2073
2022,1,TB,Ross Cockrell,DB,CUT,1991-08-06,8,00-0031016,16843,27637,CockRo00,8744,1809
2022,18,CHI,Dakota Dozier,OL,RES,1991-04-30,8,00-0031017,,,,,
2022,19,LAC,Corey Linsley,OL,ACT,1991-07-27,8,00-0031019,,,,,
2022,18,NYJ,Laurent Duvernay-Tardif,OL,ACT,1991-02-11,8,00-0031022,,,,,
2022,18,NE,James Ferentz,OL,ACT,1989-06-05,8,00-0031039,,,,,
2022,19,LAC,Khalil Mack,LB,ACT,1991-02-22,8,00-0031040,16710,27533,MackKh00,8640,2036
2022,19,BAL,Kyle Fuller,DB,RES,1992-02-16,8,00-0031041,16715,27542,FullKy00,8649,2108
2022,20,BUF,John Brown,WR,DEV,1990-04-03,8,00-0031051,16804,27619,BrowJo02,8726,2238
2022,20,BUF,DaQuan Jones,DL,INA,1991-12-27,8,00-0031054,16910,27640,JoneDa04,8747,1932
2022,21,SF,Dontae Johnson,DB,DEV,1991-12-01,8,00-0031061,16893,27657,JohnDo02,8764,2258
2022,18,NE,James White,RB,RET,1992-02-03,8,00-0031062,16913,27658,WhitJa02,8765,1848
2022,18,DEN,Cameron Fleming,OL,ACT,1992-09-03,8,00-0031067,,,,,
2022,18,GB,Pat O'Donnell,P,ACT,1991-02-22,8,00-0031079,16863,27719,ODonPa00,8826,2113
2022,18,WAS,Charles Leno,OL,ACT,1991-10-09,8,00-0031095,,,,,
2022,18,TEN,Terrance Mitchell,DB,RES,1992-05-17,8,00-0031097,16927,27782,MitcTe00,8888,2067
2022,19,TB,Shaquil Barrett,LB,RES,1992-11-17,8,00-0031101,16967,27820,,9000,1999
2022,18,WAS,Andrew Norwell,OL,INA,1991-10-25,8,00-0031122,,,,,
2022,8,SEA,Christian Jones,LB,CUT,1991-02-18,8,00-0031130,17070,27839,,9020,2110
2022,18,PIT,Chris Boswell,K,ACT,1991-03-16,8,00-0031136,17372,28188,,8990,1945
2022,19,LAC,Matt Feiler,OL,ACT,1992-07-07,8,00-0031142,,,,,
2022,19,SEA,Tyler Ott,LS,RES,1992-02-28,8,00-0031156,,,,,
2022,19,BAL,Brent Urban,DL,ACT,1991-05-05,8,00-0031177,16831,27662,UrbaBr00,8769,1881
2022,18,CHI,Cairo Santos,K,ACT,1991-11-12,8,00-0031203,17427,28227,,8932,2020
2022,1,NE,Malcolm Butler,DB,CUT,1990-03-02,8,00-0031218,17435,28244,,9040,1834
2022,18,HOU,Brandin Cooks,WR,ACT,1993-09-25,8,00-0031236,16731,27548,CookBr00,8655,2197
2022,19,MIA,Teddy Bridgewater,QB,ACT,1992-11-10,8,00-0031237,16728,27560,BridTe00,8667,2152
2022,13,BAL,Devon Kennard,LB,DEV,1991-06-24,8,00-0031241,16820,27702,KennDe00,8809,2084
2022,18,DEN,K'Waun Williams,DB,ACT,1991-07-12,8,00-0031253,17444,28265,,9332,1913
2022,18,TEN,Denico Autry,DL,ACT,1990-07-15,8,00-0031254,17447,28266,,8982,2027
2022,20,DAL,Anthony Barr,LB,ACT,1992-03-18,8,00-0031256,16711,27537,BarrAn00,8644,2151
2022,19,LAC,Jeremiah Attaochu,LB,DEV,1993-01-17,8,00-0031258,16761,27578,AttaJe00,8685,2042
2022,18,WAS,Logan Thomas,TE,ACT,1991-07-01,8,00-0031260,16813,27648,ThomLo00,8755,2251
2022,18,CAR,T.J. Carrie,DB,ACT,1990-07-28,8,00-0031269,16808,27747,CarrTr00,8853,2029
2022,19,SEA,Shelby Harris,DL,ACT,1991-08-11,8,00-0031270,16837,27763,HarrSh00,8869,2033
2022,19,TB,Cameron Brate,TE,ACT,1991-07-03,8,00-0031273,17453,28267,BratCa00,9207,2214
2022,18,ATL,Jake Matthews,OL,ACT,1992-02-11,8,00-0031279,,,,,
2022,18,LV,Derek Carr,QB,INA,1991-03-28,8,00-0031280,16757,27564,CarrDe02,8671,2028
2022,18,HOU,Justin Britt,OL,RES,1991-05-29,8,00-0031282,,,,,
2022,18,NYJ,C.J. Mosley,LB,ACT,1992-06-19,8,00-0031296,16720,27545,MoslC.00,8652,1875
2022,1,SF,Dee Ford,DL,ACT,1991-03-19,8,00-0031297,16707,27551,FordDe00,8658,2015
2022,21,SF,Jimmie Ward,DB,ACT,1991-07-18,8,00-0031298,16717,27558,WardJi01,8665,2267
2022,21,SF,Jordan Matthews,TE,RES,1992-07-16,8,00-0031299,16763,27570,MattJo00,8677,1800
2022,18,HOU,Kevin Pierre-Louis,LB,RES,1991-10-07,8,00-0031308,16888,27660,PierKe00,8767,2277
2022,18,NYJ,Diontae Spencer,WR,DEV,1992-03-19,8,00-0031319,17463,28279,SpenDi00,91248,5828
2022,19,BAL,Sammy Watkins,WR,ACT,1993-06-14,8,00-0031325,16725,27532,WatkSa00,8639,1817
2022,19,BAL,Morgan Moses,OL,ACT,1991-03-03,8,00-0031330,,,,,
