season,week,team,full_name,position,status,birth_date,years_exp,gsis_id,espn_id,yahoo_id,pfr_id,pff_id,sleeper_id
2021,22,CIN,Kevin Huber,P,ACT,1985-07-16,12,00-0027103,12669,9406,HubeKe20,5066,353
2021,18,ATL,Thomas Morstead,P,ACT,1986-03-08,12,00-0027114,12701,9428,MorsTh00,5088,445
2021,18,MIA,Jason McCourty,DB,RES,1987-08-13,12,00-0027136,12691,9467,McCoJa99,5127,368
2021,18,LAC,Matt Overton,LS,ACT,1985-07-06,11,00-0027187,13186,9803,,6979,1112
2021,18,HOU,Jonathan Weeks,LS,ACT,1986-02-17,11,00-0027224,,,,,
2021,18,BAL,Anthony Levine,DB,ACT,1987-03-27,11,00-0027539,13845,24677,,6013,1298
2021,20,TEN,Morgan Cox,LS,ACT,1986-04-26,11,00-0027557,,,,,
2021,1,NYG,Ted Larsen,OL,RES,1987-06-13,11,00-0027607,,,,,
2021,19,NE,Devin McCourty,DB,ACT,1987-08-13,11,00-0027647,13236,24002,McCoDe99,5552,518
2021,20,TEN,Rodger Saffold,OL,ACT,1988-06-06,11,00-0027648,,,,,
2021,20,TB,Rob Gronkowski,TE,ACT,1989-05-14,11,00-0027656,13229,24017,GronRo00,5567,515
2021,18,SEA,Carlos Dunlap,LB,ACT,1989-02-28,11,00-0027662,13274,24029,DunlCa99,5579,529
2021,20,BUF,Emmanuel Sanders,WR,ACT,1987-03-17,11,00-0027685,13295,24057,SandEm00,5606,538
2021,19,ARI,Corey Peters,DL,ACT,1988-06-08,11,00-0027686,13292,24058,PeteCo00,5607,608
2021,19,ARI,Colt McCoy,QB,ACT,1986-09-05,11,00-0027688,13199,24060,McCoCo00,5609,533
2021,18,LAC,Andre Roberts,WR,ACT,1988-01-09,11,00-0027691,13226,24063,RobeAn00,5612,627
2021,18,CHI,Jimmy Graham,TE,ACT,1986-11-24,11,00-0027696,13232,24070,GrahJi00,5619,616
2021,18,MIN,Everson Griffen,DL,RES,1987-12-22,11,00-0027701,13373,24075,GrifEv99,5624,605
2021,18,SEA,Al Woods,DL,RES,1987-03-25,11,00-0027723,13493,24098,WoodAl99,5646,754
2021,19,LV,Sam Young,OL,RET,1987-06-24,11,00-0027778,,,,,
2021,18,TB,Antonio Brown,WR,CUT,1988-07-10,11,00-0027793,13934,24171,BrowAn04,5718,536
2021,20,TB,Ndamukong Suh,DL,ACT,1987-01-06,11,00-0027855,13234,23977,SuhxNd99,5527,594
2021,19,LV,Gerald McCoy,DL,RES,1988-02-25,11,00-0027856,13240,23978,McCoGe99,5528,619
2021,21,SF,Trent Williams,OL,ACT,1988-07-19,11,00-0027857,,,,,
2021,19,PIT,Joe Haden,DB,ACT,1989-04-14,11,00-0027860,13249,23982,HadeJo99,5532,531
2021,19,PIT,Tyson Alualu,DL,RES,1987-05-12,11,00-0027862,13233,23985,AluaTy99,5535,554
2021,19,PHI,Brandon Graham,DL,RES,1988-04-03,11,00-0027865,13239,23988,GrahBr99,5538,583
2021,20,TB,Jason Pierre-Paul,DL,ACT,1989-01-01,11,00-0027867,13256,23990,PierJa99,5540,720
2021,18,DEN,Kareem Jackson,DB,RES,1988-04-10,11,00-0027872,13254,23995,JackKa99,5545,544
2021,18,LAC,Bryan Bulaga,OL,RES,1989-03-21,11,00-0027875,,,,,
2021,20,BUF,Jerry Hughes,DL,ACT,1988-08-13,11,00-0027881,13245,24006,HughJe99,5556,550
2021,18,NO,Patrick Robinson,DB,RET,1987-09-07,11,00-0027882,13238,24007,RobiPa99,5557,617
2021,18,LAC,Linval Joseph,DL,ACT,1988-10-10,11,00-0027885,13281,24021,JoseLi99,5571,579
2021,18,TEN,Golden Tate,WR,CUT,1988-08-02,11,00-0027891,13217,24035,TateGo00,5585,642
2021,18,IND,Andrew Sendejo,DB,RES,1987-09-09,11,00-0027914,13939,24759,,6118,770
2021,18,CAR,Cam Newton,QB,ACT,1989-05-11,10,00-0027939,13994,24788,NewtCa00,6153,954
2021,22,LA,Von Miller,LB,ACT,1989-03-26,10,00-0027940,13976,24789,MillVo00,6154,871
2021,19,ARI,A.J. Green,WR,ACT,1988-07-31,10,00-0027942,13983,24791,GreeA.00,6156,830
2021,18,MIN,Patrick Peterson,DB,ACT,1990-07-11,10,00-0027943,13980,24792,PetePa00,6157,972
2021,20,TEN,Julio Jones,WR,ACT,1989-02-08,10,00-0027944,13982,24793,JoneJu02,6158,947
2021,19,DAL,Tyron Smith,OL,ACT,1990-12-12,10,00-0027947,,,,,
2021,20,TB,Blaine Gabbert,QB,ACT,1989-10-15,10,00-0027948,13987,24797,GabbBl00,6162,862
2021,19,ARI,J.J. Watt,DL,ACT,1989-03-22,10,00-0027949,13979,24798,WattJ.00,6163,856
2021,18,CHI,Robert Quinn,LB,ACT,1990-05-18,10,00-0027952,13984,24801,QuinRo00,6166,967
2021,19,PHI,Ryan Kerrigan,DL,ACT,1988-08-16,10,00-0027954,13973,24803,KerrRy00,6168,917
2021,18,NYG,Nate Solder,OL,ACT,1988-04-12,10,00-0027955,,,,,
2021,18,NO,Cameron Jordan,DL,ACT,1989-07-10,10,00-0027962,13971,24811,JordCa00,6176,957
2021,18,NO,James Carpenter,OL,ACT,1989-03-22,10,00-0027963,,,,,
2021,18,BAL,Jimmy Smith,DB,ACT,1988-07-26,10,00-0027965,13963,24814,SmitJi03,6179,825
2021,18,NO,Mark Ingram,RB,INA,1989-12-21,10,00-0027966,13981,24815,IngrMa01,6180,956
2021,19,PIT,Cameron Heyward,DL,ACT,1989-05-06,10,00-0027969,13977,24818,HeywCa01,6183,843
2021,18,CHI,Andy Dalton,QB,ACT,1987-10-29,10,00-0027973,14012,24822,DaltAn00,6187,829
2021,11,MIA,Jabaal Sheard,DL,CUT,1989-05-10,10,00-0027975,14036,24824,SheaJa00,6189,836
2021,18,NYG,Kyle Rudolph,TE,ACT,1989-11-09,10,00-0027981,14054,24830,RudoKy00,6195,943
2021,19,ARI,Rodney Hudson,OL,ACT,1989-07-12,10,00-0027993,,,,,
2021,19,ARI,Marcus Gilbert,OL,RET,1988-02-15,10,00-0028001,,,,,
2021,20,GB,Randall Cobb,WR,ACT,1990-08-22,10,00-0028002,14053,24851,CobbRa00,6216,928
2021,18,BAL,Justin Houston,LB,ACT,1989-01-21,10,00-0028008,14048,24857,HousJu00,6222,878
2021,19,LV,K.J. Wright,LB,ACT,1989-07-23,10,00-0028037,14140,24886,WrigK.00,6251,998
2021,18,MIN,Luke Stocker,TE,ACT,1988-07-17,10,00-0028042,14099,24891,StocLu00,6256,963
2021,20,BUF,Taiwan Jones,RB,ACT,1988-07-26,10,00-0028063,14167,24912,JoneTa00,6277,886
2021,20,TEN,Buster Skrine,DB,ACT,1989-04-26,10,00-0028075,14139,24924,SkriBu00,6289,837
2021,18,HOU,Marcus Cannon,OL,RES,1988-05-06,10,00-0028076,,,,,
2021,20,TB,Richard Sherman,DB,RES,1988-03-30,10,00-0028092,14086,24941,SherRi00,6306,996
2021,18,ATL,Lee Smith,TE,ACT,1987-11-21,10,00-0028097,14215,24946,SmitLe00,6311,812
2021,18,BAL,Pernell McPhee,LB,ACT,1988-12-17,10,00-0028103,14202,24952,McPhPe00,6317,823
2021,18,HOU,Tyrod Taylor,QB,ACT,1989-08-03,10,00-0028118,14163,24967,TaylTy00,6332,827
2021,19,PHI,Jason Kelce,OL,ACT,1987-11-05,10,00-0028129,,,,,
2021,19,NE,Lawrence Guy,DL,ACT,1990-03-17,10,00-0028171,14185,25020,GuyxLa00,6385,1288
2021,18,CLE,Malcolm Smith,LB,RES,1989-07-05,10,00-0028180,14214,25029,SmitMa02,6394,997
2021,18,LAC,Chris Harris,DB,ACT,1989-06-18,10,00-0028224,14398,25189,,6457,869
2021,18,NO,Chris Hogan,WR,RET,1987-10-24,10,00-0028237,14402,25178,HogaCh00,6468,1329
2021,1,NYG,Kenny Wiggins,OL,CUT,1988-08-08,10,00-0028240,,,,,
2021,18,BAL,Josh Bynes,LB,ACT,1989-08-24,10,00-0028278,14519,25358,,6503,821
2021,18,CHI,Patrick Scales,LS,ACT,1988-02-11,10,00-0028284,,,,,
2021,18,SEA,Nick Bellore,LB,ACT,1989-05-12,10,00-0028292,14471,25295,,6515,815
2021,20,BUF,Mario Addison,DL,ACT,1987-09-06,10,00-0028339,14320,25147,,6558,922
2021,17,IND,Kyle Nelson,LS,ACT,1986-10-03,10,00-0028374,14426,25291,,6428,1301
2021,19,DAL,Jake McQuaide,LS,ACT,1987-12-07,10,00-0028394,,,,,
2021,18,ATL,Josh Harris,LS,ACT,1989-04-27,9,00-0028845,,,,,
2021,22,LA,Johnny Hekker,P,ACT,1990-02-08,9,00-0028872,15153,26350,,7252,1202
2021,19,PHI,Rodney McLeod,DB,ACT,1990-06-23,9,00-0028899,15222,26356,,7271,1205
2021,22,CIN,Michael Thomas,DB,ACT,1990-03-17,9,00-0028908,15231,26265,,7279,1703
2021,18,CHI,Tashaun Gipson,DB,ACT,1990-08-07,9,00-0028924,15235,26372,,7288,1079
2021,18,BAL,L.J. Fort,LB,RES,1990-01-03,9,00-0028932,15264,26370,,7292,1078
2021,19,ARI,Aaron Brewer,LS,ACT,1990-07-05,9,00-0028946,15241,25976,,7301,1122
2021,18,CLE,Case Keenum,QB,ACT,1988-02-17,9,00-0028986,15168,26483,,7323,1737
2021,20,BUF,Cole Beasley,WR,ACT,1989-04-26,9,00-0029000,15349,26060,BeasCo00,7330,1144
2021,18,CLE,Charley Hughlett,LS,ACT,1990-05-16,9,00-0029008,,,,,
2021,18,CAR,Julian Stanford,LB,ACT,1990-09-02,9,00-0029061,15373,26093,,7372,1120
2021,19,LV,Derek Carrier,TE,ACT,1990-07-25,9,00-0029119,15403,26416,CarrDe00,7406,1718
2021,17,LAC,Beau Brinkley,LS,DEV,1990-01-25,9,00-0029134,15355,26016,,7418,1245
2021,21,SF,Tom Compton,OL,ACT,1989-05-10,9,00-0029144,,,,,
2021,1,NO,J.R. Sweezy,OL,CUT,1989-04-08,9,00-0029146,15025,25935,SweeJ.00,7209,1243
2021,21,KC,Mike Remmers,OL,RES,1989-04-11,9,00-0029164,,,,,
2021,18,CHI,Bruce Irvin,LB,ACT,1987-11-01,9,00-0029193,14946,25725,IrviBr00,7021,1242
2021,19,ARI,Tahir Whitehead,LB,CUT,1990-04-02,9,00-0029212,15070,25848,WhitTa00,7135,1160
2021,19,NE,Brandon Bolden,RB,ACT,1990-01-26,9,00-0029239,15478,26389,BoldBr00,7469,1034
2021,21,KC,Melvin Ingram,LB,ACT,1989-04-26,9,00-0029249,14926,25728,IngrMe00,7024,1141
2021,18,SEA,Bobby Wagner,LB,INA,1990-06-27,9,00-0029255,14979,25757,WagnBo00,7050,1233
2021,19,LV,Casey Hayward,DB,ACT,1989-09-09,9,00-0029261,14966,25772,HaywCa00,7064,1175
2021,18,SEA,Russell Wilson,QB,ACT,1988-11-29,9,00-0029263,14881,25785,WilsRu00,7077,1234
2021,21,SF,Travis Benjamin,WR,ACT,1989-12-29,9,00-0029269,15062,25810,BenjTr00,7100,1077
2021,18,NYG,Joe Looney,OL,RET,1990-08-31,9,00-0029278,,,,,
2021,22,CIN,Mike Daniels,DL,INA,1989-05-05,9,00-0029284,14994,25842,DaniMi00,7132,1174
2021,21,SF,Josh Norman,DB,ACT,1987-12-15,9,00-0029285,15124,25853,NormJo01,7649,1182
2021,18,JAX,Marvin Jones,WR,ACT,1990-03-12,9,00-0029293,15072,25876,JoneMa02,7158,1067
2021,19,ARI,Kelvin Beachum,OL,ACT,1989-06-08,9,00-0029316,,,,,
2021,7,SF,Mychal Kendricks,LB,CUT,1990-09-28,9,00-0029409,14978,25756,KendMy00,7049,1032
2021,21,SF,Tavon Wilson,DB,RES,1990-03-19,9,00-0029410,14977,25758,WilsTa00,7051,1039
2021,18,NYJ,Vinny Curry,DL,CUT,1988-06-30,9,00-0029412,14959,25769,CurrVi00,7061,1028
2021,20,TEN,Ben Jones,OL,ACT,1989-07-02,9,00-0029413,,,,,
2021,20,GB,Dennis Kelly,OL,ACT,1990-01-16,9,00-0029419,,,,,
2021,20,TEN,Randy Bullock,K,ACT,1989-12-16,9,00-0029421,15091,25871,BullRa00,,1099
2021,18,DEN,Bobby Massie,OL,INA,1989-08-01,9,00-0029528,,,,,
2021,19,NE,Justin Bethel,DB,ACT,1990-06-17,9,00-0029530,15089,25887,BethJu00,7654,1216
2021,18,CAR,Stephon Gilmore,DB,RES,1990-09-19,9,00-0029542,14942,25720,GilmSt00,7016,1043
2021,18,LAC,Senio Kelemete,OL,INA,1990-05-10,9,00-0029546,,,,,
2021,11,SF,Dre Kirkpatrick,DB,CUT,1989-10-26,9,00-0029560,14940,25727,KirkDr00,7023,1068
2021,20,TB,Lavonte David,LB,ACT,1990-01-23,9,00-0029562,14985,25768,DaviLa00,7060,1192
2021,18,CHI,Nick Foles,QB,ACT,1989-01-20,9,00-0029567,14877,25798,FoleNi00,7089,1029
2021,18,CLE,Malik Jackson,DL,RES,1990-01-11,9,00-0029568,15047,25847,JackMa02,7647,1124
2021,18,NYG,Nate Ebner,DB,RES,1988-12-14,9,00-0029570,15125,25907,EbneNa00,7193,1035
2021,18,CHI,Danny Trevathan,LB,RES,1990-03-24,9,00-0029577,15074,25898,TrevDa00,7177,1127
2021,19,ARI,Chandler Jones,LB,ACT,1990-02-27,9,00-0029585,14927,25731,JoneCh03,7027,1038
2021,18,BAL,Derek Wolfe,DL,RES,1990-02-24,9,00-0029586,14964,25746,WolfDe00,7040,1128
2021,18,BAL,Kevin Zeitler,OL,ACT,1990-03-08,9,00-0029592,,,,,
2021,18,BAL,Justin Tucker,K,ACT,1989-11-21,9,00-0029597,15683,26534,,7604,1264
2021,18,MIN,Kirk Cousins,QB,ACT,1988-08-19,9,00-0029604,14880,25812,CousKi00,7102,1166
2021,18,MIN,Harrison Smith,DB,ACT,1989-02-02,9,00-0029606,14945,25739,SmitHa00,7641,1213
2021,18,NO,Demario Davis,LB,ACT,1989-01-11,9,00-0029607,14958,25787,DaviDe00,7079,1052
2021,18,IND,T.Y. Hilton,WR,ACT,1989-11-14,9,00-0029608,14924,25802,HiltT.00,7092,1110
2021,11,NO,Lamar Miller,RB,CUT,1991-04-25,9,00-0029615,14886,25807,MillLa01,7097,1048
2021,19,DAL,Greg Zuerlein,K,ACT,1987-12-27,9,00-0029621,14993,25881,ZuerGr00,7163,1266
2021,19,ARI,Jack Crawford,DL,RES,1988-09-07,9,00-0029627,15090,25868,CrawJa00,7151,1136
2021,18,DET,Michael Brockers,DL,ACT,1990-12-21,9,00-0029630,14944,25724,BrocMi00,7020,1197
2021,21,SF,Mohamed Sanu,WR,INA,1989-08-22,9,00-0029632,14922,25793,SanuMo00,7084,1071
2021,20,GB,Whitney Mercilus,DL,ACT,1990-07-21,9,00-0029643,14936,25736,MercWh00,7031,1103
2021,19,LV,Kyle Wilber,LB,ACT,1989-04-26,9,00-0029647,15038,25823,WilbKy00,7113,1148
2021,19,PHI,Fletcher Cox,DL,ACT,1990-12-13,9,00-0029653,14941,25722,CoxxFl00,7018,1027
2021,18,CHI,Akiem Hicks,DL,INA,1989-11-16,9,00-0029657,14984,25799,HickAk00,7090,1186
2021,21,KC,Josh Gordon,WR,DEV,1991-04-13,9,00-0029664,15705,26561,,7618,1244
2021,19,NE,Dont'a Hightower,LB,ACT,1990-03-12,9,00-0029669,14933,25735,HighDo01,7030,1037
2021,22,CIN,Riley Reiff,OL,RES,1988-12-01,9,00-0029672,,,,,
2021,19,PHI,Brandon Brooks,OL,RES,1989-08-19,9,00-0029679,,,,,
2021,20,TEN,Janoris Jenkins,DB,ACT,1988-10-29,9,00-0029681,14974,25749,JenkJa03,7043,1203
2021,18,NYJ,Greg Van Roten,OL,ACT,1990-02-26,9,00-0029685,,,,,
2021,19,DAL,Bryan Anger,P,ACT,1988-10-06,9,00-0029692,14950,25780,AngeBr00,7072,1113
2021,20,TEN,Ryan Tannehill,QB,ACT,1988-07-27,9,00-0029701,14876,25718,TannRy00,7014,1049
2021,19,DAL,Ty Nsekhe,OL,ACT,1985-10-27,9,00-0029709,,,,,
2021,18,MIN,Andrew DePaola,LS,ACT,1987-07-28,9,00-0029714,,,,,
2021,20,TB,Darren Fells,TE,DEV,1986-04-22,8,00-0029738,15773,26612,FellDa01,8549,1592
2021,19,ARI,Chris Banjo,DB,ACT,1990-02-26,8,00-0029747,15782,26621,,8419,1442
2021,19,NE,Cody Davis,DB,ACT,1989-06-06,8,00-0029764,16286,27105,,8458,1565
2021,18,ATL,Daren Bates,LB,ACT,1990-11-27,8,00-0029794,16299,27166,,8077,1563
2021,18,JAX,Lerentee McCray,DL,RES,1990-08-26,8,00-0029799,16090,26887,,8159,1453
2021,18,DEN,Brandon McManus,K,ACT,1991-07-25,8,00-0029822,16339,27120,,8437,1433
2021,20,TB,Ryan Griffin,QB,INA,1989-11-17,8,00-0029857,16140,26949,,7983,1550
2021,19,LV,Will Compton,LB,CUT,1989-09-19,8,00-0029869,16324,27203,,8308,1626
2021,18,CAR,Patrick Omameh,OL,CUT,1989-12-29,8,00-0029889,,,,,
2021,18,DEN,Mike Purcell,DL,ACT,1991-04-20,8,00-0029890,16377,27217,,8530,1640
2021,21,SF,Kyle Juszczyk,RB,ACT,1991-04-23,8,00-0029892,16002,26753,JuszKy00,7912,1379
2021,20,TB,Ryan Jensen,OL,ACT,1991-05-27,8,00-0029895,,,,,
2021,18,CAR,Rashaan Melvin,DB,ACT,1989-10-02,8,00-0029901,16270,27041,,8334,1633
2021,20,TEN,Abry Jones,DL,RET,1991-09-08,8,00-0029946,16376,27104,,8177,1663
2021,19,NE,LaRoy Reynolds,LB,DEV,1990-11-03,8,00-0029955,16449,26975,,8500,1666
2021,22,LA,Carson Tinker,LS,CUT,1989-11-15,8,00-0029959,,,,,
2021,18,CLE,Christopher Hubbard,OL,RES,1991-04-23,8,00-0029963,,,,,
2021,18,ATL,Brandon Copeland,LB,ACT,1991-07-02,8,00-0030010,16393,27259,,8378,1657
2021,1,BUF,Jordan Devey,OL,CUT,1988-01-11,8,00-0030011,,,,,
2021,18,MIN,Adam Thielen,WR,RES,1990-08-22,8,00-0030035,16460,27277,ThieAd00,8288,1689
2021,18,DET,Nickell Robey,DB,DEV,1992-01-17,8,00-0030041,16217,27007,,8483,1672
2021,18,NO,Jordan Mills,OL,ACT,1990-12-24,8,00-0030046,,,,,
2021,19,ARI,Zach Ertz,TE,ACT,1990-11-10,8,00-0030061,15835,26658,ErtzZa00,7816,1339
2021,19,PHI,Darius Slay,DB,ACT,1991-01-01,8,00-0030062,15863,26659,SlayDa00,7817,1518
2021,19,LV,Johnathan Hankins,DL,ACT,1992-03-30,8,00-0030063,15841,26672,HankJo00,7830,1492
2021,18,WAS,Jon Bostic,LB,RES,1991-05-05,8,00-0030064,15827,26673,,7831,1507
2021,3,ARI,Brian Winters,OL,CUT,1991-07-10,8,00-0030066,,,,,
2021,18,NO,Terron Armstead,OL,INA,1991-07-23,8,00-0030067,,,,,
2021,18,CHI,Marquise Goodwin,WR,ACT,1990-11-19,8,00-0030068,15839,26701,GoodMa00,7859,1346
2021,18,CAR,Damontre Moore,DL,DEV,1992-09-11,8,00-0030069,15858,26704,MoorDa01,7862,1494
2021,18,MIA,John Jenkins,DL,ACT,1989-07-11,8,00-0030070,15846,26705,JenkJo00,7863,1553
2021,20,GB,David Bakhtiari,OL,INA,1991-09-30,8,00-0030074,,,,,
2021,18,CLE,J.C. Tretter,OL,ACT,1991-02-12,8,00-0030076,,,,,
2021,18,LAC,Oday Aboushi,OL,RES,1991-06-05,8,00-0030083,,,,,
2021,18,NO,Kenny Stills,WR,INA,1992-04-22,8,00-0030085,16016,26767,StilKe00,7926,1555
2021,20,BUF,Micah Hyde,DB,ACT,1990-12-31,8,00-0030090,15960,26782,HydeMi00,7941,1525
2021,18,DEN,Sam Martin,P,ACT,1990-02-27,8,00-0030092,15928,26788,MartSa01,7947,1516
2021,20,TEN,David Quessenberry,OL,ACT,1990-08-24,8,00-0030097,,,,,
2021,18,LAC,Dustin Hopkins,K,ACT,1990-10-01,8,00-0030098,15965,26800,HopkDu00,,1348
2021,19,LV,Theo Riddick,RB,RET,1991-05-04,8,00-0030107,15994,26822,RiddTh00,7980,1517
2021,18,NYJ,Ryan Griffin,TE,RES,1990-01-11,8,00-0030108,15887,26824,GrifRy00,7982,1425
2021,20,BUF,Jordan Poyer,DB,ACT,1991-04-25,8,00-0030114,15979,26841,PoyeJo00,8000,1343
2021,18,WAS,Tress Way,P,ACT,1990-04-18,8,00-0030140,16166,26945,,8358,1506
2021,22,CIN,Damion Square,DL,DEV,1989-02-06,8,00-0030148,16231,27056,,8042,1334
2021,19,SF,Tyler Bray,QB,CUT,1991-12-27,8,00-0030151,16252,27170,,8440,1612
2021,19,ARI,Demetrius Harris,TE,ACT,1991-07-29,8,00-0030155,16318,27174,HarrDe03,8524,1619
2021,18,JAX,Bradley McDougald,DB,DEV,1990-11-15,8,00-0030161,16269,27180,,8220,1617
2021,18,IND,Jack Doyle,TE,ACT,1990-05-05,8,00-0030181,16504,27299,DoylJa00,8520,1706
2021,18,NO,Jeff Heath,DB,ACT,1991-05-14,8,00-0030196,16473,27345,,8396,1700
2021,18,DET,Josh Hill,TE,RET,1990-05-21,8,00-0030216,16143,26950,HillJo02,8200,1777
2021,18,CAR,A.J. Bouye,DB,RES,1991-08-16,8,00-0030228,16562,27337,,8110,1674
2021,18,HOU,Lane Taylor,OL,ACT,1989-11-22,8,00-0030273,,,,,
2021,18,LAC,Keenan Allen,WR,ACT,1992-04-27,8,00-0030279,15818,26699,AlleKe00,7857,1479
2021,18,HOU,Rex Burkhead,RB,ACT,1990-07-02,8,00-0030288,15971,26813,BurkRe00,7971,1387
2021,18,BAL,Tony Jefferson,DB,ACT,1992-01-27,8,00-0030294,16195,27081,,8361,1686
2021,18,IND,Jahleel Addae,DB,ACT,1990-01-24,8,00-0030312,16039,26917,,8117,1620
2021,18,NO,Brett Maher,K,ACT,1989-11-21,8,00-0030332,16486,27369,,,4958
2021,18,SEA,Benson Mayowa,LB,ACT,1991-08-03,8,00-0030380,16528,27413,,8196,1764
2021,20,TB,Kevin Minter,LB,ACT,1990-12-03,8,00-0030382,15856,26668,MintKe00,7826,1577
2021,18,ATL,Duron Harmon,DB,ACT,1991-01-24,8,00-0030383,15842,26714,HarmDu00,7872,1366
2021,20,TB,William Gholston,DL,ACT,1991-07-31,8,00-0030386,16019,26749,GholWi00,7908,1558
2021,18,ATL,Steven Means,LB,ACT,1990-09-16,8,00-0030387,15936,26770,MeanSt00,7929,1561
2021,18,DEN,Akeem Spence,DL,DEV,1991-11-29,8,00-0030402,15958,26723,SpenAk00,7882,1562
2021,9,CHI,Chris Thompson,RB,CUT,1990-10-20,8,00-0030404,15966,26777,ThomCh03,7936,1502
2021,18,NYG,Logan Ryan,DB,ACT,1991-02-09,8,00-0030411,15861,26706,RyanLo00,7864,1367
